"species","life_form"
"Leersia hexandra Sw.","perennial"
"Leersia perrieri (A.Camus) Launert Launert (A.Camus)","perennial"
"Leersia oryzoides (L.) Sw. Sw. (L.)","perennial"
"Leersia virginica Willd.","perennial"
"Leersia tisserantii (A.Chev.) Launert Launert (A.Chev.)","annual"
"Maltebrunia letestui (Koechlin) Koechlin Koechlin (Koechlin)","perennial"
"Prosphytochloa prehensilis (Nees) Schweick. Schweick. (Nees)","perennial"
"Zizania palustris L.","annual"
"Zizania aquatica L.","annual"
"Zizania texana Hitchc.","perennial"
"Leersia japonica (Honda) Honda Honda (Honda)","perennial"
"Zizania latifolia Turcz., 1838","perennial"
"Rhynchoryza subulata (Nees) Baill. Baill. (Nees)","perennial"
"Luziola fluitans (Michx.) Terrell & H.Rob. Terrell & H.Rob. (Michx.)","perennial"
"Luziola peruviana J.F.Gmel.","perennial"
"Zizaniopsis miliacea Doell & Asch. ex Hack.","perennial"
"Zizaniopsis villanensis Quarín","perennial"
"Hygroryza aristata Nees","perennial"
"Chikusichloa aquatica Koidz.","perennial"
"Chikusichloa mutica Keng","perennial"
"Potamophila parviflora R.Br.","perennial"
"Ehrharta triandra Nees","annual"
"Ehrharta delicatula Stapf","annual"
"Ehrharta longigluma C.E.Hubb.","perennial"
"Ehrharta barbinodis Nees","perennial"
"Ehrharta thunbergii Gibbs Russ.","perennial"
"Ehrharta calycina Sm.","annual"
"Ehrharta melicoides Thunb.","perennial"
"Ehrharta eburnea Gibbs Russ.","perennial"
"Ehrharta brevifolia Schrad.","annual"
"Ehrharta longiflora Sm.","annual"
"Ehrharta erecta Lam.","perennial"
"Ehrharta ottonis Kuntze ex Nees","perennial"
"Ehrharta thomsonii Petrie","no_life_form_on_database"
"Ehrharta digyna Thunb.","perennial"
"Ehrharta Thunb._indet_sp28","no_life_form_on_database"
"Ehrharta distichophylla Labill.","no_life_form_on_database"
"Ehrharta acuminata (R.Br.) Spreng. Spreng. (R.Br.)","no_life_form_on_database"
"Ehrharta juncea (R.Br.) Spreng. Spreng. (R.Br.)","no_life_form_on_database"
"Ehrharta laevis (R.Br.) Spreng. Spreng. (R.Br.)","no_life_form_on_database"
"Ehrharta Thunb._indet_sp29","no_life_form_on_database"
"Ehrharta stipoides Labill.","no_life_form_on_database"
"Ehrharta colensoi Hook.f.","no_life_form_on_database"
"Ehrharta diplax F.Muell.","perennial"
"Ehrharta setacea Nees","perennial"
"Ehrharta dura Nees","perennial"
"Ehrharta rupestris Nees","perennial"
"Miscanthus fuscus (Roxb.) Benth. Benth. (Roxb.)","perennial"
"Saccharum longisetosum (Andersson) V.Naray. V.Naray. (Andersson)","no_life_form_on_database"
"Saccharum narenga (Nees ex Steud.) Hack. Hack. (Nees ex Steud.)","no_life_form_on_database"
"Miscanthus junceus (Stapf) Pilg. Pilg. (Stapf)","no_life_form_on_database"
"Miscanthus ecklonii (Nees) Mabb. Mabb. (Nees)","perennial"
"Saccharum giganteum Trin. ex Hack.","no_life_form_on_database"
"Saccharum baldwinii Spreng.","no_life_form_on_database"
"Saccharum brevibarbe (Michx.) Pers. Pers. (Michx.)","no_life_form_on_database"
"Eulalia quadrinervis (Hack.) Kuntze Kuntze (Hack.)","no_life_form_on_database"
"Saccharum robustum E.W.Brandes & Jeswiet ex Grassl","perennial"
"Saccharum officinarum L.","perennial"
"Saccharum ×sinense Roxb.","perennial"
"Miscanthus paniculatus (B.S.Sun) S.L.Chen & Renvoize S.L.Chen & Renvoize (B.S.Sun)","perennial"
"Eulalia trispicata (Schult.) Henrard Henrard (Schult.)","no_life_form_on_database"
"Saccharum fallax Balansa","no_life_form_on_database"
"Eulalia siamensis Bor","perennial"
"Miscanthus giganteus J.M.Greef & Deuter ex Hodk. & Renvoize","no_life_form_on_database"
"Miscanthus changii Y.N.Lee","no_life_form_on_database"
"Triarrhena lutarioriparia","no_life_form_on_database"
"Miscanthus sacchariflorus (Maxim.) Hack. Hack. (Maxim.)","perennial"
"Miscanthus sinensis Andersson","perennial"
"Miscanthus floridulus (Labill.) Warb. Warb. (Labill.)","perennial"
"Miscanthus oligostachyus Stapf","perennial"
"Miscanthus nepalensis (Trin.) Hack. Hack. (Trin.)","perennial"
"Miscanthus nudipes (Griseb.) Hack. Hack. (Griseb.)","perennial"
"Pseudosorghum fasciculare (Roxb.) A.Camus A.Camus (Roxb.)","annual"
"Pseudosorghum zollingeri (Steud.) A.Camus A.Camus (Steud.)","annual"
"Sorghum matarankense E.D.Garber & Snyder","annual"
"Sorghum ecarinatum Lazarides","annual"
"Sorghum timorense Buse ex de Vriese","no_life_form_on_database"
"Sorghum plumosum (R.Br.) P.Beauv. P.Beauv. (R.Br.)","no_life_form_on_database"
"Sorghum amplum Lazarides","annual"
"Sorghum stipoideum (Ewart & Jean White) C.A.Gardner & C.E.Hubb. C.A.Gardner & C.E.Hubb. (Ewart & Jean White)","no_life_form_on_database"
"Sorghum interjectum Lazarides","perennial"
"Sorghum brachypodum Lazarides","annual"
"Sorghum angustum S.T.Blake","no_life_form_on_database"
"Sorghum exstans Lazarides","annual"
"Sorghum intrans F.Muell. ex Benth.","no_life_form_on_database"
"Sorghum bulbosum Lazarides","annual"
"Sorghum grande Lazarides","perennial"
"Sorghum leiocladum (Hack.) C.E.Hubb. C.E.Hubb. (Hack.)","no_life_form_on_database"
"Sorghum purpureosericeum (Hochst. ex A.Rich.) Schweinf. & Asch. Schweinf. & Asch. (Hochst. ex A.Rich.)","no_life_form_on_database"
"Sorghum versicolor Andersson","no_life_form_on_database"
"Sorghum nitidum (Vahl) Pers. Pers. (Vahl)","perennial"
"Eulalia villosa (Spreng.) Nees Nees (Spreng.)","perennial"
"Sorghum arundinaceum (Desv.) Stapf Stapf (Desv.)","annual"
"Sorghum almum Parodi","no_life_form_on_database"
"Sorghum bicolor Kuntze","annual"
"Sorghum halepense (L.) Pers. Pers. (L.)","perennial"
"Sorghum propinquum (Kunth) Hitchc. Hitchc. (Kunth)","perennial"
"Sorghum laxiflorum F.M.Bailey","annual"
"Sorghum macrospermum E.D.Garber","no_life_form_on_database"
"Microstegium japonicum (Miq.) Koidz. Koidz. (Miq.)","annual"
"Microstegium somae (Hayata) Ohwi Ohwi (Hayata)","annual"
"Microstegium nudum (Trin.) A.Camus A.Camus (Trin.)","no_life_form_on_database"
"Saccharum spontaneum L.","perennial"
"Saccharum ravennae Bleb.","no_life_form_on_database"
"Germainia truncatiglumis (F.Muell. ex Benth.) Chai-Anan Chai-Anan (F.Muell. ex Benth.)","perennial"
"Saccharum arundinaceum Retz.","no_life_form_on_database"
"Pogonatherum crinitum (Thunb.) Kunth Kunth (Thunb.)","perennial"
"Pogonatherum paniceum (Lam.) Hack. Hack. (Lam.)","perennial"
"Imperata cheesemanii Hack.","perennial"
"Imperata brevifolia Vasey","perennial"
"Imperata cylindrica (L.) Raeusch. Raeusch. (L.)","perennial"
"Imperata brasiliensis Trin.","perennial"
"Apocopis courtallumensis (Steud.) Henrard Henrard (Steud.)","annual"
"Apocopis intermedius (A.Camus) Chai-Anan Chai-Anan (A.Camus)","perennial"
"Germainia lanipes Hook.f.","perennial"
"Apocopis siamensis A.Camus","annual"
"Apocopis collinus Balansa","perennial"
"Germainia pilosa Chai-Anan","annual"
"Germainia khasyana Hack.","perennial"
"Germainia capitata Balansa & Poitr.","annual"
"Ischaemum koleostachys (Steud.) Hack. Hack. (Steud.)","perennial"
"Ischaemum santapaui Bor","annual"
"Euclasta condylotricha (Hochst. ex Steud.) Stapf Stapf (Hochst. ex Steud.)","annual"
"Bothriochloa laguroides (DC.) Herter Herter (DC.)","perennial"
"Bothriochloa springfieldii (Gould) Parodi Parodi (Gould)","perennial"
"Bothriochloa alta (Hitchc.) Henrard Henrard (Hitchc.)","perennial"
"Bothriochloa barbinodis (Lag.) Herter Herter (Lag.)","perennial"
"Bothriochloa compressa (Hook.f.) Henrard Henrard (Hook.f.)","perennial"
"Bothriochloa ischaemum (L.) Keng Keng (L.)","perennial"
"Bothriochloa macra (Steud.) S.T.Blake S.T.Blake (Steud.)","perennial"
"Bothriochloa pertusa (L.) A.Camus A.Camus (L.)","perennial"
"Bothriochloa ewartiana (Domin) C.E.Hubb. C.E.Hubb. (Domin)","perennial"
"Capillipedium spicigerum S.T.Blake","perennial"
"Dichanthium annulatum (Forssk.) Stapf Stapf (Forssk.)","perennial"
"Bothriochloa bladhii (Retz.) S.T.Blake S.T.Blake (Retz.)","perennial"
"Bothriochloa grahamii (Haines) Bor Bor (Haines)","perennial"
"Hemisorghum venustum (Thwaites) Clayton Clayton (Thwaites)","perennial"
"Dichanthium sericeum (R.Br.) A.Camus A.Camus (R.Br.)","annual"
"Dichanthium setosum S.T.Blake","annual"
"Capillipedium assimile (Steud.) A.Camus A.Camus (Steud.)","perennial"
"Dichanthium caricosum (L.) A.Camus A.Camus (L.)","perennial"
"Bothriochloa saccharoides (Sw.) Rydb. Rydb. (Sw.)","perennial"
"Capillipedium parviflorum (R.Br.) Stapf Stapf (R.Br.)","perennial"
"Dichanthium aristatum (Poir.) C.E.Hubb. C.E.Hubb. (Poir.)","perennial"
"Iseilema macratherum Domin","annual"
"Themeda villosa (Lam.) A.Camus A.Camus (Lam.)","perennial"
"Themeda arundinacea (Roxb.) A.Camus A.Camus (Roxb.)","perennial"
"Heteropogon contortus (L.) P.Beauv., 1817 P.Beauv., 1817 (L.)","perennial"
"Iseilema membranaceum (Lindl.) Domin Domin (Lindl.)","annual"
"Iseilema prostratum (L.) Andersson Andersson (L.)","perennial"
"Heteropogon triticeus Domin","perennial"
"Themeda triandra Forssk.","perennial"
"Themeda avenacea (F.Muell.) T.Durand & B.D.Jacks. T.Durand & B.D.Jacks. (F.Muell.)","perennial"
"Andropogon bicornis L.","perennial"
"Schizachyrium gaumeri Nash","annual"
"Andropogon eucomus Nees","perennial"
"Andropogon gerardii Vitman","perennial"
"Andropogon glomeratus (Walter) Britton, Sterns & Poggenb. Britton, Sterns & Poggenb. (Walter)","perennial"
"Andropogon fastigiatus Sw.","no_life_form_on_database"
"Andropogon ternarius Michx.","perennial"
"Schizachyrium tenerum Nees","perennial"
"Schizachyrium cirratum (Hack.) Nash Nash (Hack.)","perennial"
"Andropogon gayanus Kunth","perennial"
"Diheteropogon amplectens (Nees) Clayton Clayton (Nees)","perennial"
"Diheteropogon hagerupii Hitchc.","annual"
"Hyparrhenia diplandra (Hack.) Stapf Stapf (Hack.)","perennial"
"Hyperthelia dissoluta (Nees ex Steud.) Clayton Clayton (Nees ex Steud.)","perennial"
"Andropogon distachyos L.","perennial"
"Hyparrhenia hirta (L.) Stapf Stapf (L.)","perennial"
"Hyparrhenia rufa (Nees) Stapf Stapf (Nees)","perennial"
"Schizachyrium malacostachyum (J.Presl) Nash Nash (J.Presl)","annual"
"Schizachyrium sanguineum (Retz.) Alston Alston (Retz.)","perennial"
"Schizachyrium scoparium (Michx.) Nash Nash (Michx.)","perennial"
"Schizachyrium brevifolium (Sw.) Buse Buse (Sw.)","annual"
"Schizachyrium semitectum (Swallen) Reeder Reeder (Swallen)","annual"
"Andropogon chinensis (Nees) Merr. Merr. (Nees)","perennial"
"Cymbopogon jwarancusa (Jones) Schult. Schult. (Jones)","no_life_form_on_database"
"Cymbopogon citratus (DC.) Stapf Stapf (DC.)","perennial"
"Cymbopogon pospischilii (K.Schum.) C.E.Hubb. C.E.Hubb. (K.Schum.)","perennial"
"Cymbopogon goeringii (Steud.) A.Camus A.Camus (Steud.)","perennial"
"Cymbopogon flexuosus (Nees ex Steud.) W.Watson W.Watson (Nees ex Steud.)","perennial"
"Cymbopogon commutatus (Steud.) Stapf Stapf (Steud.)","perennial"
"Cymbopogon martinii (Roxb.) J.F.Watson J.F.Watson (Roxb.)","no_life_form_on_database"
"Sorghastrum nutans (L.) Nash Nash (L.)","perennial"
"Spodiopogon sibiricus Trin.","perennial"
"Spodiopogon cotulifer (Thunb.) Hack. Hack. (Thunb.)","perennial"
"Sorghastrum incompletum (J.Presl) Nash Nash (J.Presl)","annual"
"Sorghastrum secundum (Elliott) Nash Nash (Elliott)","perennial"
"Trachypogon spicatus (L.f.) Kuntze Kuntze (L.f.)","perennial"
"Apluda mutica L.","perennial"
"Polytrias indica (Houtt.) Veldkamp Veldkamp (Houtt.)","perennial"
"Eulalia aurea Gravier, 1896","perennial"
"Zea luxurians (Durieu & Asch.) R.M.Bird R.M.Bird (Durieu & Asch.)","annual"
"Zea mexicana (Schrad.) Kuntze Kuntze (Schrad.)","annual"
"Zea perennis (Hitchc.) Reeves & Mangelsd. Reeves & Mangelsd. (Hitchc.)","perennial"
"Zea diploperennis Iltis, Doebley & R.Guzmán","perennial"
"Tripsacum laxum Nash","perennial"
"Tripsacum maizar Hern.-Xol. & Randolph","perennial"
"Tripsacum australe Cutler & E.S.Anderson","perennial"
"Tripsacum dactyloides (L.) L. L. (L.)","perennial"
"Zea mays L.","annual"
"Kerriochloa siamensis C.E.Hubb.","perennial"
"Phacelurus digitatus (Sm.) Griseb. Griseb. (Sm.)","perennial"
"Chionachne gigantea (J.Koenig) Veldkamp Veldkamp (J.Koenig)","no_life_form_on_database"
"Eulalia contorta (Brongn.) Pilg. Pilg. (Brongn.)","no_life_form_on_database"
"Eulalia irritans (R.Br.) Kuntze Kuntze (R.Br.)","no_life_form_on_database"
"Polytoca digitata (L.f.) Druce Druce (L.f.)","perennial"
"Polytoca wallichiana (Nees ex Steud.) Benth. Benth. (Nees ex Steud.)","perennial"
"Chionachne cyathopoda (F.Muell.) F.Muell. F.Muell. (F.Muell.)","no_life_form_on_database"
"Chionachne massiei Balansa","no_life_form_on_database"
"Eulaliopsis binata (Retz.) C.E.Hubb. C.E.Hubb. (Retz.)","perennial"
"Sehima nervosum (Rottler) Stapf Stapf (Rottler)","perennial"
"Garnotia acutigluma (Steud.) Ohwi Ohwi (Steud.)","no_life_form_on_database"
"Garnotia tenella (Arn. ex Miq.) Janowski Janowski (Arn. ex Miq.)","annual"
"Garnotia patula (Munro) Munro Munro (Munro)","perennial"
"Eremochloa bimaculata Hack.","perennial"
"Dimeria ornithopoda Trin.","annual"
"Dimeria sinensis Rendle","no_life_form_on_database"
"Dimeria fuscescens Trin.","no_life_form_on_database"
"Urelytrum digitatum K.Schum.","perennial"
"Ischaemum muticum L.","perennial"
"Rhytachne rottboellioides Desv.","perennial"
"Ischaemum aristatum L.","perennial"
"Ischaemum anthephoroides (Steud.) Miq. Miq. (Steud.)","perennial"
"Oxyrhachis gracillima (Baker) C.E.Hubb. C.E.Hubb. (Baker)","perennial"
"Microstegium ciliatum (Trin.) A.Camus A.Camus (Trin.)","no_life_form_on_database"
"Microstegium geniculatum (Hayata) Honda Honda (Hayata)","annual"
"Microstegium fauriei (Hayata) Honda Honda (Hayata)","annual"
"Phacelurus latifolius (Steud.) Ohwi Ohwi (Steud.)","no_life_form_on_database"
"Microstegium vimineum (Trin.) A.Camus A.Camus (Trin.)","annual"
"Microstegium fasciculatum (L.) Henrard Henrard (L.)","perennial"
"Microstegium glabratum (Brongn.) A.Camus A.Camus (Brongn.)","perennial"
"Coix gasteenii B.K.Simon","perennial"
"Coix aquatica Roxb.","perennial"
"Coix lacryma-jobi L.","annual"
"Chrysopogon elongatus (R.Br.) Benth. Benth. (R.Br.)","perennial"
"Chrysopogon micrantherus Veldkamp","perennial"
"Chrysopogon sylvaticus C.E.Hubb.","perennial"
"Chrysopogon nemoralis (Balansa) Holttum Holttum (Balansa)","perennial"
"Chrysopogon subtilis (Steud.) Miq. Miq. (Steud.)","perennial"
"Chrysopogon gryllus (L.) Trin. Trin. (L.)","perennial"
"Chrysopogon festucoides (J.Presl) Veldkamp Veldkamp (J.Presl)","perennial"
"Chrysopogon zizanioides (L.) Roberty Roberty (L.)","perennial"
"Chrysopogon nigritanus (Benth.) Veldkamp Veldkamp (Benth.)","perennial"
"Chrysopogon setifolius Stapf","perennial"
"Chrysopogon latifolius S.T.Blake","perennial"
"Chrysopogon benthamianus Henrard","no_life_form_on_database"
"Chrysopogon pallidus Domin","perennial"
"Chrysopogon aciculatus (Retz.) Trin. Trin. (Retz.)","perennial"
"Chrysopogon verticillatus St.-Lag.","perennial"
"Chrysopogon perlaxus Bor","perennial"
"Chrysopogon plumulosus Hochst.","perennial"
"Chrysopogon orientalis (Desv.) A.Camus A.Camus (Desv.)","perennial"
"Chrysopogon aucheri (Boiss.) Stapf Stapf (Boiss.)","perennial"
"Chrysopogon serrulatus Trin.","perennial"
"Chrysopogon fulvus (Spreng.) Chiov. Chiov. (Spreng.)","perennial"
"Chrysopogon fulvibarbis (Trin.) Veldkamp Veldkamp (Trin.)","perennial"
"Chrysopogon nodulibarbis (Hochst. ex Steud.) Henrard Henrard (Hochst. ex Steud.)","perennial"
"Chrysopogon filipes (Benth.) Reeder Reeder (Benth.)","perennial"
"Chrysopogon castaneus Veldkamp & C.B.Salunkhe","perennial"
"Chrysopogon oliganthus Veldkamp","perennial"
"Chrysopogon tenuiculmis Henrard","perennial"
"Thelepogon elegans Roth","annual"
"Ischaemum afrum (J.F.Gmel.) Dandy Dandy (J.F.Gmel.)","perennial"
"Chrysopogon pauciflorus (Chapm.) Benth. Benth. (Chapm.)","annual"
"Hemarthria compressa (L.f.) R.Br. R.Br. (L.f.)","perennial"
"Hemarthria pratensis (Balansa) Clayton Clayton (Balansa)","perennial"
"Hemarthria uncinata R.Br.","perennial"
"Hemarthria altissima (Poir.) Stapf & C.E.Hubb. Stapf & C.E.Hubb. (Poir.)","annual"
"Hemarthria longiflora (Hook.f.) A.Camus A.Camus (Hook.f.)","perennial"
"Hackelochloa granularis (L.) Kuntze Kuntze (L.)","annual"
"Heteropholis sulcata (Stapf) C.E.Hubb. C.E.Hubb. (Stapf)","perennial"
"Ophiuros exaltatus (L.) Kuntze Kuntze (L.)","annual"
"Thaumastochloa monilifera Sosef & de Koning","annual"
"Coelorachis afraurita (Stapf) Stapf Stapf (Stapf)","no_life_form_on_database"
"Phacelurus huillensis (Rendle) Clayton Clayton (Rendle)","perennial"
"Eremochloa ophiuroides (Munro) Hack. Hack. (Munro)","perennial"
"Coelorachis rugosa (Nutt.) Nash Nash (Nutt.)","no_life_form_on_database"
"Coelorachis selloana (Hack.) A.Camus A.Camus (Hack.)","no_life_form_on_database"
"Coelorachis aurita (Steud.) A.Camus A.Camus (Steud.)","no_life_form_on_database"
"Heteropholis_indet_sp30","no_life_form_on_database"
"Elionurus citreus (R.Br.) Munro Munro (R.Br.)","perennial"
"Elionurus muticus (Spreng.) Kuntze Kuntze (Spreng.)","perennial"
"Elionurus tripsacoides Willd.","perennial"
"Dimeria lawsonii (Hook.f.) C.E.C.Fisch. C.E.C.Fisch. (Hook.f.)","annual"
"Phacelurus zea (C.B.Clarke) Clayton Clayton (C.B.Clarke)","perennial"
"Arthraxon hispidus (Thunb.) Makino Makino (Thunb.)","annual"
"Arthraxon lanceolatus Miq.","perennial"
"Garnotia fergusonii Trimen","perennial"
"Arundinella deppeana Nees","perennial"
"Arundinella berteroniana (Schult.) Hitchc. & Chase Hitchc. & Chase (Schult.)","perennial"
"Arundinella hispida Domin","perennial"
"Arundinella bengalensis (Spreng.) Druce Druce (Spreng.)","perennial"
"Arundinella kokutensis Teerawat. & Sungkaew","annual"
"Arundinella nepalensis Trin.","perennial"
"Arundinella hirta (Thunb.) Tanaka Tanaka (Thunb.)","perennial"
"Arundinella setosa Trin.","perennial"
"Paspalum dilatatum Poir.","perennial"
"Paspalum remotum Remy","perennial"
"Paspalum dasypleurum Kunze ex É.Desv.","perennial"
"Paspalum urvillei Steud.","perennial"
"Paspalum macrophyllum Kunth","perennial"
"Paspalum pauciciliatum (Parodi) Herter Herter (Parodi)","perennial"
"Paspalum coryphaeum Trin.","perennial"
"Paspalum durifolium Mez","perennial"
"Paspalum chacoense Parodi","perennial"
"Paspalum trichotomum Hack.","perennial"
"Paspalum fasciculatum Willd. ex Flüggé","perennial"
"Paspalum arundinaceum Poir.","perennial"
"Paspalum indecorum Mez","perennial"
"Paspalum flaccidum Nees","perennial"
"Paspalum simplex Morong","perennial"
"Paspalum malacophyllum Trin.","perennial"
"Paspalum usterii Hack.","perennial"
"Paspalum falcatum Nees ex Steud.","perennial"
"Paspalum paucifolium Swallen","perennial"
"Paspalum polyphyllum Nees ex Trin.","perennial"
"Paspalum humboldtianum Flüggé","perennial"
"Paspalum erianthum Nees ex Trin.","perennial"
"Paspalum unispicatum (Scribn. & Merr.) Nash Nash (Scribn. & Merr.)","perennial"
"Paspalum fimbriatum Kunth","annual"
"Paspalum denticulatum Trin.","perennial"
"Paspalum millegrana Schrad. ex Schult.","no_life_form_on_database"
"Paspalum densum Poir.","perennial"
"Paspalum plenum Chase","perennial"
"Paspalum virgatum L.","perennial"
"Paspalum arundinellum Mez","perennial"
"Paspalum conspersum Schrad.","perennial"
"Paspalum intermedium Munro ex Morong","perennial"
"Paspalum haumanii Parodi","perennial"
"Paspalum ovale Nees ex Steud.","perennial"
"Paspalum exaltatum J.Presl","perennial"
"Paspalum ceresia (Kuntze) Chase Chase (Kuntze)","perennial"
"Paspalum quadrifarium Lam.","perennial"
"Paspalum thunbergii Kunth ex Steud.","perennial"
"Paspalum ionanthum Chase","perennial"
"Paspalum pilosum Lam.","perennial"
"Paspalum almum Chase","perennial"
"Paspalum compressifolium Swallen","perennial"
"Paspalum limbatum Henrard","perennial"
"Thrasyopsis juergensii (Hack.) Soderstr. Soderstr. (Hack.)","no_life_form_on_database"
"Thrasyopsis repanda (Nees) Parodi Parodi (Nees)","no_life_form_on_database"
"Paspalum rufum Nees ex Steud.","perennial"
"Paspalum alcalinum Mez","perennial"
"Paspalum lineare Trin.","perennial"
"Paspalum atratum Swallen","perennial"
"Paspalum ramboi I.L.Barreto","perennial"
"Paspalum equitans Mez","perennial"
"Paspalum stellatum Flüggé","perennial"
"Paspalum filifolium Nees ex Steud.","perennial"
"Paspalum cromyorhizon Trin. ex Döll","perennial"
"Paspalum chaseanum Parodi","perennial"
"Paspalum guenoarum Arechav.","perennial"
"Paspalum plicatulum Michx.","perennial"
"Paspalum ellipticum Döll","perennial"
"Paspalum lilloi Hack.","perennial"
"Paspalum bertonii Hack.","perennial"
"Paspalum pumilum Nees","perennial"
"Paspalum notatum Flüggé","perennial"
"Paspalum palustre Mez","perennial"
"Paspalum modestum Mez","perennial"
"Paspalum subciliatum Chase","perennial"
"Paspalum wrightii Hitchc. & Chase","perennial"
"Paspalum conduplicatum Canto-Dorow, Valls & Longhi-Wagner","perennial"
"Paspalum scrobiculatum L.","annual"
"Paspalum nummularium Chase ex Send. & A.G.Burm.","perennial"
"Paspalum minus E.Fourn.","perennial"
"Paspalum maculosum Trin.","perennial"
"Paspalum pallens Swallen","perennial"
"Paspalum dedeccae Quarín","perennial"
"Paspalum paniculatum L.","perennial"
"Paspalum commune Lillo","perennial"
"Paspalum regnellii Mez","perennial"
"Paspalum juergensii Hack.","perennial"
"Paspalum quarinii Morrone & Zuloaga","perennial"
"Reimarochloa acuta (Flüggé) Hitchc. Hitchc. (Flüggé)","no_life_form_on_database"
"Thrasya petrosa (Trin.) Chase Chase (Trin.)","no_life_form_on_database"
"Paspalum setaceum Michx.","perennial"
"Paspalum nutans Lam.","perennial"
"Paspalum mandiocanum Trin.","perennial"
"Paspalum inconstans Chase","perennial"
"Paspalum glabrinode (Hack.) Morrone & Zuloaga Morrone & Zuloaga (Hack.)","perennial"
"Paspalum acuminatum Raddi","perennial"
"Paspalum vaginatum Sw.","perennial"
"Paspalum distichum L.","perennial"
"Paspalum repens P.J.Bergius","perennial"
"Paspalum conjugatum P.J.Bergius","perennial"
"Paspalum orbiculatum Poir.","perennial"
"Paspalum flavum J.Presl","perennial"
"Paspalum inaequivalve Raddi","perennial"
"Panicum validum Mez","no_life_form_on_database"
"Anthaenantiopsis rojasiana Parodi","perennial"
"Panicum tuerckheimii Hack.","no_life_form_on_database"
"Panicum obtusum Kunth","no_life_form_on_database"
"Paspalum dasytrichum Dusén ex Swallen","perennial"
"Centrochloa singularis Swallen","no_life_form_on_database"
"Axonopus fissifolius (Raddi) Kuhlm. Kuhlm. (Raddi)","annual"
"Axonopus anceps (Mez) Hitchc. Hitchc. (Mez)","perennial"
"Ophiochloa hydrolithica Filg., Davidse & Zuloaga","no_life_form_on_database"
"Axonopus argentinus Parodi","perennial"
"Axonopus brasiliensis (Spreng.) Kuhlm. Kuhlm. (Spreng.)","perennial"
"Axonopus compressus (Sw.) P.Beauv. P.Beauv. (Sw.)","annual"
"Axonopus polystachyus G.A.Black","perennial"
"Axonopus siccus (Nees) Kuhlm. Kuhlm. (Nees)","perennial"
"Axonopus rosengurttii G.A.Black","no_life_form_on_database"
"Streptostachys asperifolia Desv.","perennial"
"Axonopus furcatus (Flüggé) Hitchc. Hitchc. (Flüggé)","perennial"
"Panicum trinii Kunth","no_life_form_on_database"
"Panicum acicularifolium Renvoize & Zuloaga","no_life_form_on_database"
"Panicum restingae Renvoize & Zuloaga","no_life_form_on_database"
"Panicum marauense Renvoize & Zuloaga","no_life_form_on_database"
"Panicum sacciolepoides Renvoize & Zuloaga","no_life_form_on_database"
"Panicum vaginiviscosum Renvoize & Zuloaga","no_life_form_on_database"
"Panicum durifolium Renvoize & Zuloaga","no_life_form_on_database"
"Panicum chapadense Swallen","no_life_form_on_database"
"Panicum stoloniferum Poir.","no_life_form_on_database"
"Echinolaena inflexa (Poir.) Chase Chase (Poir.)","perennial"
"Ichnanthus panicoides P.Beauv.","perennial"
"Ichnanthus nemorosus (Sw.) Döll Döll (Sw.)","perennial"
"Ichnanthus pallens (Sw.) Munro Munro (Sw.)","perennial"
"Gerritea pseudopetiolata Zuloaga, Morrone & Killeen","perennial"
"Panicum tenerum Beyr. ex Trin.","no_life_form_on_database"
"Panicum rigidulum Bosc ex Nees","no_life_form_on_database"
"Panicum anceps Michx.","no_life_form_on_database"
"Panicum caricoides Nees ex Trin.","no_life_form_on_database"
"Panicum stenodes Griseb.","no_life_form_on_database"
"Triscenia ovina Griseb.","perennial"
"Panicum petersonii Hitchc. & Ekman","no_life_form_on_database"
"Panicum prionitis Nees","no_life_form_on_database"
"Canastra lanceolata (Filg.) Morrone, Zuloaga, Davidse & Filg. Morrone, Zuloaga, Davidse & Filg. (Filg.)","perennial"
"Panicum steyermarkii Swallen","no_life_form_on_database"
"Panicum subtiramulosum Renvoize & Zuloaga","no_life_form_on_database"
"Panicum cipoense Renvoize & Send.","no_life_form_on_database"
"Panicum euprepes Renvoize","no_life_form_on_database"
"Panicum chnoodes Trin.","no_life_form_on_database"
"Panicum loreum Trin.","no_life_form_on_database"
"Panicum molinioides Trin.","no_life_form_on_database"
"Panicum poliophyllum Renvoize & Zuloaga","no_life_form_on_database"
"Panicum animarum Renvoize","no_life_form_on_database"
"Panicum gymnocarpon Elliott","perennial"
"Oplismenopsis najada (Hack. & Arechav.) Parodi Parodi (Hack. & Arechav.)","perennial"
"Oncorachis ramosa (Zuloaga & Soderstr.) Morrone & Zuloaga Morrone & Zuloaga (Zuloaga & Soderstr.)","perennial"
"Homolepis isocalycina (G.Mey.) Chase Chase (G.Mey.)","annual"
"Panicum glutinosum Sw.","no_life_form_on_database"
"Mesosetum chaseae Luces","perennial"
"Mesosetum comatum Swallen","perennial"
"Arthropogon piptostachyus (Griseb.) Pilg. Pilg. (Griseb.)","perennial"
"Arthropogon villosus Nees","perennial"
"Panicum mertensii Roth","no_life_form_on_database"
"Steinchisma decipiens (Nees ex Trin.) W.V.Br. W.V.Br. (Nees ex Trin.)","perennial"
"Panicum laxum Sw.","no_life_form_on_database"
"Steinchisma spathellosum (Döll) Renvoize Renvoize (Döll)","perennial"
"Steinchisma hians Raf.","perennial"
