species,life_form,source,notes_1,notes_2
Lycium minutifolium Phil.,perennial,,,
Lycium stenophyllum J.Rémy,perennial,,,
Lycium fuscum Miers,perennial,,,
Lycium deserti Phil.,perennial,,,
Lycium ameghinoi Speg.,perennial,,,
Lycium chanar Phil.,perennial,,,
Lycium chilense Bertero,perennial,,,
Lycium ciliatum Schltdl.,perennial,,,
Lycium gilliesianum Miers,perennial,,,
Lycium nodosum Miers,perennial,kubtziki,manually_curated,"""Mostly shrubs, usually with cauline spines"""
Lycium vimineum Miers,perennial,,,
Lycium californicum Nutt.,perennial,,,
Lycium microphyllum Phil.,perennial,kubtziki,manually_curated,"""Mostly shrubs, usually with cauline spines"""
Lycium macrodon A.Gray,perennial,kubtziki,manually_curated,"""Mostly shrubs, usually with cauline spines"""
Lycium puberulum A.Gray,perennial,kubtziki,manually_curated,"""Mostly shrubs, usually with cauline spines"""
Lycium cooperi A.Gray,perennial,kubtziki,manually_curated,"""Mostly shrubs, usually with cauline spines"""
Lycium pallidum Miers,perennial,,,
Lycium shockleyi A.Gray,perennial,,,
Lycium boerhaaviifolium L.fil.,perennial,,,
Lycium L._indet_sp4,perennial,kubtziki,manually_curated,"""Mostly shrubs, usually with cauline spines"""
Lycium hirsutum Dunal,perennial,,,
Lycium villosum Schinz,perennial,,,
Lycium bosciifolium Schinz,perennial,,,
Lycium schweinfurthii Dammer,perennial,,,
Lycium shawii Roem. & Schult.,perennial,,,
Lycium eenii S.Moore,perennial,,,
Lycium acutifolium E.Mey.,perennial,,,
Lycium tetrandrum Thunb.,perennial,,,
Lycium chinense Mill.,perennial,,,
Lycium yunnanense Kuang & A.M.Lu,perennial,,,
Lycium barbarum L.,perennial,,,
Lycium dasystemum Pojark.,perennial,,,
Lycium truncatum Y.C.Wang,perennial,,,
Lycium ruthenicum Murray,perennial,,,
Lycium depressum Stocks,perennial,,,
Lycium europaeum L.,perennial,,,
Lycium horridum Thunb.,perennial,,,
Lycium schizocalyx C.H.Wright,perennial,,,
Lycium ferocissimum Miers,perennial,,,
Lycium afrum L.,perennial,,,
Lycium arenicola Miers,perennial,,,
Lycium cinereum Krauss ex Dunal,perennial,,,
Lycium amoenum Dammer,perennial,,,
Lycium grandicalyx Joubert & Venter,perennial,,,
Lycium strandveldense A.M.Venter,perennial,,,
Lycium australe F.Muell.,perennial,,,
Lycium tenue Willd.,perennial,,,
Lycium gariepense A.M.Venter,perennial,kubtziki,manually_curated,"""Mostly shrubs, usually with cauline spines"""
Lycium oxycarpum Dunal,perennial,,,
Lycium pilifolium C.H.Wright,perennial,,,
Lycium decumbens Welw. ex Hiern,perennial,,,
Lycium pumilum Dammer,perennial,,,
Nolana leptophylla (Miers) I.M.Johnst. I.M.Johnst. (Miers),perennial,,,
Nolana villosa (Phil.) I.M.Johnst. I.M.Johnst. (Phil.),perennial,,,
Nolana mollis (Phil.) I.M.Johnst. I.M.Johnst. (Phil.),perennial,,,
Nolana albescens (Phil.) I.M.Johnst. I.M.Johnst. (Phil.),perennial,,,
Nolana flaccida (Phil.) I.M.Johnst. I.M.Johnst. (Phil.),perennial,,,
Nolana sedifolia Poepp.,perennial,,,
Nolana ramosissima I.M.Johnst.,perennial,,,
Nolana salsoloides (Lindl.) I.M.Johnst. I.M.Johnst. (Lindl.),perennial,,,
Nolana clivicola (I.M.Johnst.) I.M.Johnst. I.M.Johnst. (I.M.Johnst.),perennial,,,
Nolana onoana M.O.Dillon & M.Nakaz.,no_life_form_on_database,,,
Nolana sphaerophylla (Phil.) Mesa Mesa (Phil.),perennial,,,
Nolana peruviana (Gaudich.) I.M.Johnst. I.M.Johnst. (Gaudich.),perennial,,,
Nolana aplocaryoides (Gaudich.) I.M.Johnst. I.M.Johnst. (Gaudich.),annual,,,
Nolana diffusa I.M.Johnst.,no_life_form_on_database,,,
Nolana tocopillensis (I.M.Johnst.) I.M.Johnst. I.M.Johnst. (I.M.Johnst.),perennial,,,
Nolana crassulifolia Poepp.,perennial,,,
Nolana werdermannii I.M.Johnst.,perennial,,,
Nolana divaricata (Lindl.) I.M.Johnst. I.M.Johnst. (Lindl.),perennial,,,
Nolana incana (Phil.) I.M.Johnst. I.M.Johnst. (Phil.),perennial,,,
Nolana intonsa I.M.Johnst.,perennial,,,
Nolana thinophila I.M.Johnst.,no_life_form_on_database,,,
Nolana volcanica Ferreyra,no_life_form_on_database,,,
Nolana cerrateana Ferreyra,no_life_form_on_database,,,
Nolana pilosa I.M.Johnst.,no_life_form_on_database,,,
Nolana confinis (I.M.Johnst.) I.M.Johnst. I.M.Johnst. (I.M.Johnst.),no_life_form_on_database,,,
Nolana johnstonii Vargas,no_life_form_on_database,,,
Nolana lycioides I.M.Johnst.,perennial,,,
Nolana pallida I.M.Johnst.,no_life_form_on_database,,,
Nolana arequipensis M.O.Dillon & Quip.,no_life_form_on_database,,,
Nolana tomentella Ferreyra,no_life_form_on_database,,,
Nolana gayana (Gaudich.) Koch Koch (Gaudich.),no_life_form_on_database,,,
Nolana tarapacana (Phil.) I.M.Johnst. I.M.Johnst. (Phil.),perennial,,,
Nolana coronata Ruiz & Pav.,no_life_form_on_database,,,
Nolana laxa (Miers) I.M.Johnst. I.M.Johnst. (Miers),no_life_form_on_database,,,
Nolana scaposa Ferreyra,no_life_form_on_database,,,
Nolana chancoana M.O.Dillon & Quip.,no_life_form_on_database,,,
Nolana chapiensis M.O.Dillon & Quip.,no_life_form_on_database,,,
Nolana humifusa (Gouan) I.M.Johnst. I.M.Johnst. (Gouan),no_life_form_on_database,,,
"Nolana lezamae M.O.Dillon, S.Leiva & Quip.",no_life_form_on_database,,,
Nolana aticoana Ferreyra,no_life_form_on_database,,,
Nolana urubambae Vargas,no_life_form_on_database,,,
Nolana inflata Ruiz & Pav.,no_life_form_on_database,,,
Nolana weissiana Ferreyra,no_life_form_on_database,,,
Nolana willeana Ferreyra,no_life_form_on_database,,,
Nolana plicata I.M.Johnst.,no_life_form_on_database,,,
Nolana spathulata Ruiz & Pav.,no_life_form_on_database,,,
Nolana adansonii (Roem. & Schult.) I.M.Johnst. I.M.Johnst. (Roem. & Schult.),annual,,,
Nolana galapagensis (Christoph.) I.M.Johnst. I.M.Johnst. (Christoph.),no_life_form_on_database,,,
Nolana balsamiflua (Gaudich.) Mesa Mesa (Gaudich.),perennial,,,
Nolana linearifolia Phil.,perennial,,,
Nolana stenophylla I.M.Johnst.,perennial,,,
Nolana filifolia (Hook. & Arn.) I.M.Johnst. I.M.Johnst. (Hook. & Arn.),perennial,,,
Nolana rostrata (Lindl.) Miers Miers (Lindl.),perennial,,,
Nolana carnosa (Lindl.) Miers Miers (Lindl.),perennial,,,
Nolana coelestis (Lindl.) Miers Miers (Lindl.),perennial,,,
Nolana acuminata (Miers) Miers Miers (Miers),annual,,,
Nolana paradoxa Hook.,annual,,,
Nolana rupicola Gaudich.,perennial,,,
Nolana elegans (Phil.) Reiche Reiche (Phil.),annual,,,
Nolana baccata (Lindl.) Dunal Dunal (Lindl.),annual,,,
Nolana parviflora (Phil.) Phil. Phil. (Phil.),annual,,,
Nolana pterocarpa Phil. ex Wettst.,annual,,,
Nolana sessiliflora Phil.,annual,,,
Sclerophylax adnatifolia Di Fulvio,annual,,,
Sclerophylax Miers_indet_sp5,no_life_form_on_database,,,
Sclerophylax gilliesii Miers,no_life_form_on_database,,,
Sclerophylax spinescens Miers,annual,,,
Physochlaina orientalis (M.Bieb.) G.Don G.Don (M.Bieb.),perennial,,,
Physochlaina physaloides (L.) Miers Miers (L.),perennial,,,
Physochlaina infundibularis Kuang,perennial,,,
Physochlaina praealta (Decne.) Miers Miers (Decne.),perennial,,,
Przewalskia tangutica Maxim.,perennial,,,
Scopolia lutescens Y.N.Lee,no_life_form_on_database,,,
Scopolia parviflora (Dunn) Nakai Nakai (Dunn),no_life_form_on_database,,,
Scopolia carniolica Jacq.,perennial,,,
Scopolia japonica Maxim.,perennial,,,
Atropanthe sinensis (Hemsl.) Pascher Pascher (Hemsl.),perennial,,,
Hyoscyamus albus L.,annual,,,
Hyoscyamus niger L.,annual,,,
Hyoscyamus pusillus L.,annual,,,
Hyoscyamus turcomanicus Pojark.,perennial,,,
Hyoscyamus aureus L.,annual,,,
Hyoscyamus desertorum (Asch. ex Boiss.) Täckh. Täckh. (Asch. ex Boiss.),annual,,,
Hyoscyamus muticus L.,perennial,,,
Hyoscyamus leptocalyx Stapf,perennial,,,
Anisodus acutangulus C.Y.Wu & C.Chen,perennial,,,
Anisodus luridus Link,perennial,https://doi.org/10.3732/ajb.1000010,manually_curated,
Anisodus carniolicoides (C.Y.Wu & C.Chen) D' Arcy & Z.Y.Zhan D' Arcy & Z.Y.Zhan (C.Y.Wu & C.Chen),perennial,,,
Anisodus tanguticus (Maxim.) Pascher Pascher (Maxim.),perennial,,,
Atropa belladonna L.,perennial,,,
Atropa komarovii Blin. & Shalyt,perennial,,,
Jaborosa sativa (Miers) Hunz. & Barboza Hunz. & Barboza (Miers),perennial,,,
Jaborosa squarrosa (Miers) Hunz. & Barboza Hunz. & Barboza (Miers),perennial,,,
Jaborosa integrifolia Lam.,perennial,,,
Latua pubiflora (Griseb.) Baill. Baill. (Griseb.),perennial,,,
Nicotiana eastii Kostov,no_life_form_on_database,,,
Nicotiana suaveolens Lehm.,annual,,,
Nicotiana exigua H.-M.Wheeler,annual,,,
Nicotiana amplexicaulis N.T.Burb.,annual,,,
Nicotiana excelsior (J.M.Black) J.M.Black J.M.Black (J.M.Black),annual,,,
Nicotiana maritima Wheeler,annual,,,
Nicotiana rosulata (S.Moore) Domin Domin (S.Moore),annual,,,
Nicotiana velutina Wheeler,annual,,,
Nicotiana rotundifolia Lindl.,annual,,,
Nicotiana goodspeedii Wheeler,annual,,,
Nicotiana gossei Domin,annual,,,
Nicotiana cavicola N.T.Burb.,annual,,,
Nicotiana megalosiphon Van Heurck & Müll.Arg.,annual,,,
Nicotiana simulans N.T.Burb.,annual,,,
Nicotiana umbratica N.T.Burb.,annual,,,
Nicotiana occidentalis H.-M.Wheeler,annual,,,
Nicotiana forsteri Roem. & Schult.,annual,,,
Nicotiana noctiflora Hook.,annual,,,
Nicotiana petunioides Anastasia,annual,,,
Nicotiana glauca Graham,perennial,,,
Nicotiana acaulis Speg.,perennial,,,
Nicotiana africana Merxm.,perennial,,,
Nicotiana pusilla L.,no_life_form_on_database,,,
Nicotiana plumbaginifolia Viv.,annual,,,
Nicotiana longiflora Cav.,annual,,,
Nicotiana bonariensis Lehm.,annual,,,
Nicotiana forgetiana Hort.Sand. ex Hemsl.,no_life_form_on_database,,,
Nicotiana alata Link & Otto,annual,,,
Nicotiana langsdorffii Weinm.,no_life_form_on_database,,,
Nicotiana nesophila I.M.Johnst.,no_life_form_on_database,,,
Nicotiana stocktonii Brandegee,annual,,,
Nicotiana repanda Willd. ex Lehm.,annual,,,
Nicotiana nudicaulis S.Watson,no_life_form_on_database,,,
Nicotiana sylvestris Speg.,annual,,,
Nicotiana acuminata (Graham) Hook. Hook. (Graham),perennial,,,
Nicotiana pauciflora J.Rémy,annual,,,
Nicotiana corymbosa J.Rémy,annual,,,
Nicotiana miersii J.Rémy,annual,,,
Nicotiana linearis Phil.,annual,,,
Nicotiana spegazzinii Millán,annual,,,
Nicotiana obtusifolia M.Martens & Galeotti,annual,,,
Nicotiana palmeri A.Gray,no_life_form_on_database,,,
Nicotiana trigonophylla Dunal,no_life_form_on_database,,,
Nicotiana quadrivalvis Pursh,annual,,,
Nicotiana clevelandii A.Gray,annual,https://www.calflora.org/app/taxon?crn=5859,manually_curated,
Nicotiana knightiana Goodsp.,no_life_form_on_database,,,
Nicotiana rustica L.,annual,,,
Nicotiana paniculata L.,annual,,,
Nicotiana cordifolia Phil.,perennial,,,
Nicotiana solanifolia Walp.,perennial,,,
Nicotiana benavidesii Goodsp.,no_life_form_on_database,,,
Nicotiana raimondii J.F.Macbr.,no_life_form_on_database,,,
Nicotiana arentsii Goodsp.,perennial,,,
Nicotiana undulata Ruiz & Pav.,annual,,,
Nicotiana glutinosa L.,no_life_form_on_database,,,
Nicotiana thyrsiflora Goodsp.,perennial,,,
Nicotiana wigandioides C.Koch & Fintelm.,perennial,,,
Nicotiana tomentosa Ruiz & Pav.,perennial,,,
Nicotiana tomentosiformis Goodsp.,perennial,,,
Nicotiana kawakamii Y.Ohashi,no_life_form_on_database,,,
Nicotiana otophora Griseb.,perennial,,,
Nicotiana L._indet_sp6,no_life_form_on_database,,,
Nicotiana tabacum L.,annual,,,
Cyphanthera albicans (A.Cunn.) Miers Miers (A.Cunn.),perennial,,,
Duboisia myoporoides R.Br.,perennial,,,
Duboisia hopwoodii (F.Muell.) F.Muell. F.Muell. (F.Muell.),perennial,,,
Duboisia leichhardtii (F.Muell.) F.Muell. F.Muell. (F.Muell.),perennial,,,
Cyphanthera anthocercidea (F.Muell.) Haegi Haegi (F.Muell.),perennial,,,
Crenidium spinescens Haegi,perennial,,,
Cyphanthera microphylla Miers,perennial,,,
Anthocercis myosotidea F.Muell.,perennial,kubtziki,manually_curated,
Anthocercis racemosa F.Muell.,perennial,kubtziki,manually_curated,
Anthotroche blackii F.Muell.,perennial,kubtziki,manually_curated,
Anthotroche myoporoides C.A.Gardner,perennial,,,
Anthotroche pannosa Endl.,perennial,,,
Anthotroche walcottii F.Muell.,perennial,,,
Grammosolen dixonii (F.Muell. & Tate) Haegi Haegi (F.Muell. & Tate),perennial,,,
Grammosolen truncatus (Ising) Haegi Haegi (Ising),perennial,,,
Cyphanthera odgersii (F.Muell.) Haegi Haegi (F.Muell.),perennial,kubtziki,manually_curated,
Anthocercis angustifolia F.Muell.,perennial,,,
Anthocercis viscosa R.Br.,perennial,,,
Anthocercis intricata F.Muell.,perennial,,,
Anthocercis sylvicola T.D.Macfarl. & Ward.-Johnson,perennial,,,
Anthocercis ilicifolia Hook.,perennial,,,
Anthocercis littorea Labill.,perennial,,,
Anthocercis gracilis Benth.,perennial,,,
Symonanthus aromaticus (C.A.Gardner) Haegi Haegi (C.A.Gardner),perennial,,,
Symonanthus bancroftii (F.Muell.) Haegi Haegi (F.Muell.),perennial,,,
Nierembergia andina Millán,no_life_form_on_database,,,
Nierembergia ericoides Miers,perennial,,,
Nierembergia scoparia Sendtn.,perennial,,,
Nierembergia linariifolia Graham,perennial,,,
Nierembergia boliviana Millán,no_life_form_on_database,,,
Nierembergia pulchella Gillies ex Miers,perennial,,,
Nierembergia browallioides Griseb.,perennial,,,
Nierembergia tucumanensis Millán,perennial,,,
Nierembergia calycina Hook.,perennial,,,
Nierembergia hippomanica Miers,no_life_form_on_database,,,
Nierembergia angustifolia Kunth,no_life_form_on_database,,,
Nierembergia veitchii Berk. ex Hook.,perennial,,,
Nierembergia aristata D.Don,perennial,,,
Nierembergia graveolens A.St.-Hil.,perennial,,,
Nierembergia pinifolia Miers,perennial,,,
Nierembergia repens Ruiz & Pav.,perennial,,,
Nierembergia spathulata Kunth,perennial,,,
Nierembergia rivularis Miers,perennial,,,
Nierembergia rigida Miers,perennial,,,
Nierembergia hatschbachii A.A.Cocucci & Hunz.,perennial,,,
Nierembergia micrantha Cabrera,annual,,,
Bouchetia anomala (Miers) Britton & Rusby Britton & Rusby (Miers),perennial,,,
Bouchetia erecta DC.,perennial,,,
Hunzikeria texana (Torr.) D' Arcy D' Arcy (Torr.),perennial,,,
Plowmania nyctaginoides (Standl.) Hunz. & Subils Hunz. & Subils (Standl.),perennial,,,
Leptoglossis darcyana Hunz. & Subils,no_life_form_on_database,,,
Brunfelsia americana L.,perennial,,,
Brunfelsia uniflora (Pohl) D.Don D.Don (Pohl),perennial,,,
Petunia reitzii L.B.Sm. & Downs,perennial,,,
Petunia saxicola L.B.Sm. & Downs,perennial,,,
Petunia altiplana T.Ando & Hashim.,perennial,,,
Petunia secreta Stehmann & Semir,annual,,,
Petunia bonjardinensis T.Ando & Hashim.,perennial,,,
Petunia scheideana L.B.Sm. & Downs,perennial,,,
Petunia mantiqueirensis T.Ando & Hashim.,no_life_form_on_database,,,
Petunia integrifolia (Hook.) Schinz & Thell. Schinz & Thell. (Hook.),annual,,,
Petunia littoralis L.B.Sm. & Downs,no_life_form_on_database,,,
Petunia axillaris (Lam.) Britton Britton (Lam.),annual,,,
Petunia exserta Stehmann,annual,,,
Calibrachoa parviflora (Juss.) D' Arcy D' Arcy (Juss.),perennial,,,
Calibrachoa pygmaea (R.E.Fr.) Wijsman Wijsman (R.E.Fr.),annual,TAXON 61 (1) � February 2012: 120�130,manually_curated,
Calibrachoa sellowiana (Sendtn.) Wijsman Wijsman (Sendtn.),perennial,,,
Fabiana imbricata Ruiz & Pav.,perennial,,,
Schizanthus integrifolius Phil.,annual,,,
Schizanthus lacteus Phil.,annual,,,
Schizanthus candidus Lindl.,annual,,,
Schizanthus alpestris Poepp.,annual,,,
Schizanthus grahamii Gill. ex Hooker,no_life_form_on_database,,,
Schizanthus hookeri Gillies,annual,,,
Schizanthus parvulus Sudzuki,annual,,,
Schizanthus tricolor Grau & Gronbach,no_life_form_on_database,,,
Schizanthus pinnatus Ruiz & Pav.,annual,,,
Schizanthus litoralis Phil.,annual,,,
Schizanthus porrigens Graham,annual,,,
Schizanthus laetus Phil.,annual,,,
Goetzea ekmanii O.E.Schulz,perennial,,,
Goetzea elegans Wydler,perennial,,,
Espadaea amoena A.Rich.,perennial,,,
Coeloneurum ferrugineum (Spreng.) Urb. Urb. (Spreng.),perennial,,,
Henoonia myrtifolia Griseb.,perennial,kubtziki,manually_curated,"""shrubs"""
Metternichia princeps Miers,perennial,kubtziki,manually_curated,trees
Metternichia J.C.Mikan_indet_sp7,perennial,kubtziki,manually_curated,trees
Tsoala tubiflora Bosser & D' Arcy,perennial,,,
Reyesia Gay_indet_sp8,no_life_form_on_database,,,
Duckeodendron cestroides Kuhlm.,perennial,,,
Heteranthia decipiens Nees & Mart.,perennial,,,
Melananthus guatemalensis (Benth.) Soler. Soler. (Benth.),annual,,,
Schwenckia glabrata Kunth,perennial,,,
Schwenckia lateriflora (Vahl) Carvalho Carvalho (Vahl),perennial,,,
Cestrum laxum Benth.,perennial,kubtziki,manually_curated,
Cestrum oblongifolium Schltdl.,perennial,,,
Cestrum miradorense Francey,perennial,,,
Cestrum thyrsoideum Kunth,perennial,,,
Cestrum virgaurea Urb. & Ekman,perennial,,,
Cestrum elegans (Brongn.) Schltdl. Schltdl. (Brongn.),perennial,,,
Cestrum roseum Kunth,perennial,,,
Cestrum endlicheri Miers,perennial,kubtziki,manually_curated,
Cestrum fasciculatum (Schltdl.) Miers Miers (Schltdl.),perennial,,,
Cestrum aurantiacum Lindl.,perennial,,,
Cestrum regelii Planch.,perennial,kubtziki,manually_curated,
Cestrum nocturnum L.,perennial,,,
Cestrum dasyanthum Donn.Sm.,perennial,kubtziki,manually_curated,
Cestrum pacayense Francey,perennial,kubtziki,manually_curated,
Cestrum guatemalense Francey,perennial,,,
Cestrum fulvescens Fernald,perennial,,,
Cestrum luteovirescens Francey,perennial,,,
Cestrum chiriquianum Francey,perennial,,,
Cestrum fragile Francey,perennial,,,
Cestrum irazuense Kuntze,perennial,kubtziki,manually_curated,
Cestrum tuerckheimii O.E.Schulz,perennial,,,
Cestrum violaceum Urb.,perennial,,,
Cestrum sphaerocarpum O.E.Schulz,perennial,,,
Cestrum mortonianum J.L.Gentry,perennial,,,
Cestrum acutifolium Alain,perennial,,,
Cestrum milciomejiae Zanoni,perennial,kubtziki,manually_curated,
Cestrum glanduliferum Kerber ex Francey,perennial,,,
Cestrum tomentosum Moc. & Sessé ex Dunal,perennial,,,
Cestrum inclusum Urb.,perennial,,,
Cestrum poasanum Donn.Sm.,perennial,,,
Cestrum diurnum L.,perennial,,,
Cestrum macrophyllum Vent.,perennial,,,
Cestrum pittieri Francey,perennial,kubtziki,manually_curated,
Cestrum megalophyllum Dunal,perennial,,,
Cestrum strigillatum Ruiz & Pav.,perennial,,,
Cestrum rigidum Rusby,perennial,,,
Vestia foetida Hoffmanns.,perennial,,,
Sessea stipulata Ruiz & Pav.,perennial,,,
Sessea vestita (Hook.) Miers Miers (Hook.),perennial,,,
Sessea corymbiflora Goudot,perennial,,,
Vestia lycioides Willd.,perennial,,manually_curated,
Browallia speciosa Hook.,annual,,,
Streptosolen jamesonii (Benth.) Miers Miers (Benth.),perennial,,,
Browallia eludens Van Devender & P.D.Jenkins,annual,,,
Protoschwenkia mandonii Soler.,perennial,,,
Salpiglossis sinuata Ruiz & Pav.,annual,,,
Benthamiella patagonica Speg.,perennial,,,
Pantacantha ameghinoi Speg.,perennial,,,
Benthamiella skottsbergii A.Soriano,perennial,,,
Combera paradoxa Sandwith,perennial,,,
