"species","life_form","source","notes_1","notes_2"
"Nierembergia rigida","perennial","","",""
"Nierembergia hatschbachii","perennial","","",""
"Nierembergia micrantha","annual","","",""
"Bouchetia anomala","perennial","","",""
"Bouchetia erecta","perennial","","",""
"Hunzikeria texana","perennial","","",""
"Plowmania nyctaginoides","perennial","","",""
"Leptoglossis darcyana","no_life_form_on_database","","",""
"Brunfelsia americana","perennial","","",""
"Brunfelsia uniflora","perennial","","",""
"Petunia reitzii","perennial","","",""
"Petunia saxicola","perennial","","",""
"Petunia altiplana","perennial","","",""
"Petunia secreta","annual","","",""
"Petunia bonjardinensis","perennial","","",""
"Petunia scheideana","perennial","","",""
"Petunia mantiqueirensis","no_life_form_on_database","","",""
"Petunia integrifolia","annual","","",""
"Petunia littoralis","no_life_form_on_database","","",""
"Petunia axillaris","annual","","",""
"Petunia exserta","annual","","",""
"Calibrachoa parviflora","perennial","","",""
"Calibrachoa pygmaea","annual","TAXON 61 (1) ¥ February 2012: 120Ð130","manually_curated",""
"Calibrachoa sellowiana","perennial","","",""
"Fabiana imbricata","perennial","","",""
"Schizanthus integrifolius","annual","","",""
"Schizanthus lacteus","annual","","",""
"Schizanthus candidus","annual","","",""
"Schizanthus alpestris","annual","","",""
"Schizanthus grahamii","no_life_form_on_database","","",""
"Schizanthus hookeri","annual","","",""
"Schizanthus parvulus","annual","","",""
"Schizanthus tricolor","no_life_form_on_database","","",""
"Schizanthus pinnatus","annual","","",""
"Schizanthus litoralis","annual","","",""
"Schizanthus porrigens","annual","","",""
"Schizanthus laetus","annual","","",""
"Goetzea ekmanii","perennial","","",""
"Goetzea elegans","perennial","","",""
"Espadaea amoena","perennial","","",""
"Coeloneurum ferrugineum","perennial","","",""
"Henoonia myrtifolia","perennial","kubtziki","manually_curated","""shrubs"""
"Metternichia princeps","perennial","kubtziki","manually_curated","trees"
"Tsoala tubiflora","perennial","","",""
"Duckeodendron cestroides","perennial","","",""
"Heteranthia decipiens","perennial","","",""
"Melananthus guatemalensis","annual","","",""
"Schwenckia glabrata","perennial","","",""
"Schwenckia lateriflora","perennial","","",""
"Cestrum laxum","perennial","kubtziki","manually_curated",""
"Cestrum oblongifolium","perennial","","",""
"Cestrum miradorense","perennial","","",""
"Cestrum thyrsoideum","perennial","","",""
"Cestrum virgaurea","perennial","","",""
"Cestrum elegans","perennial","","",""
"Cestrum roseum","perennial","","",""
"Cestrum endlicheri","perennial","kubtziki","manually_curated",""
"Cestrum fasciculatum","perennial","","",""
"Cestrum aurantiacum","perennial","","",""
"Cestrum regelii","perennial","kubtziki","manually_curated",""
"Cestrum nocturnum","perennial","","",""
"Cestrum dasyanthum","perennial","kubtziki","manually_curated",""
"Cestrum pacayense","perennial","kubtziki","manually_curated",""
"Cestrum guatemalense","perennial","","",""
"Cestrum fulvescens","perennial","","",""
"Cestrum luteovirescens","perennial","","",""
"Cestrum chiriquianum","perennial","","",""
"Cestrum fragile","perennial","","",""
"Cestrum irazuense","perennial","kubtziki","manually_curated",""
"Cestrum tuerckheimii","perennial","","",""
"Cestrum violaceum","perennial","","",""
"Cestrum sphaerocarpum","perennial","","",""
"Cestrum mortonianum","perennial","","",""
"Cestrum acutifolium","perennial","","",""
"Cestrum milciomejiae","perennial","kubtziki","manually_curated",""
"Cestrum glanduliferum","perennial","","",""
"Cestrum tomentosum","perennial","","",""
"Cestrum inclusum","perennial","","",""
"Cestrum poasanum","perennial","","",""
"Cestrum diurnum","perennial","","",""
"Cestrum macrophyllum","perennial","","",""
"Cestrum pittieri","perennial","kubtziki","manually_curated",""
"Cestrum megalophyllum","perennial","","",""
"Cestrum strigillatum","perennial","","",""
"Cestrum rigidum","perennial","","",""
"Vestia foetida","perennial","","",""
"Sessea stipulata","perennial","","",""
"Sessea vestita","perennial","","",""
"Sessea corymbiflora","perennial","","",""
"Vestia lycioides","perennial","","manually_curated",""
"Browallia speciosa","annual","","",""
"Streptosolen jamesonii","perennial","","",""
"Browallia eludens","annual","","",""
"Protoschwenkia mandonii","perennial","","",""
"Salpiglossis sinuata","annual","","",""
"Benthamiella patagonica","perennial","","",""
"Pantacantha ameghinoi","perennial","","",""
"Benthamiella skottsbergii","perennial","","",""
"Combera paradoxa","perennial","","",""
