"species","life_form","n_bio_ai","mean_bio_ai","sd_bio_ai","se_bio_ai","within_sp_var_bio_ai"
"Setaria plicata","perennial",72,9.326993,0.348798,0.041106,0.004224
"Setaria poiretiana","perennial",88,9.364218,0.38632,0.041182,0.003456
"Setaria pumila","annual",390,8.641884,0.691635,0.035022,0.00078
"Setaria restioidea","perennial",34,9.216183,0.262361,0.044995,0.008945
"Setaria rosengurttii","perennial",NA,NA,NA,NA,NA
"Setaria scabrifolia","perennial",36,8.986881,0.435217,0.072536,0.008448
"Setaria scandens","annual",75,9.070253,0.403182,0.046555,0.004055
"Setaria seriata","no_life_form_on_database",NA,NA,NA,NA,NA
"Setaria sulcata","perennial",78,9.245585,0.271202,0.030708,0.003899
"Setaria tenacissima","annual",8,9.054089,0.502479,0.177653,0.038018
"Setaria vaginata","perennial",16,9.257086,0.382852,0.095713,0.019009
"Setaria verticillata","annual",466,7.992112,0.898523,0.041623,0.000653
"Setaria viridis","no_life_form_on_database",1198,8.480293,0.763879,0.02207,0.000254
"Setaria vulpiseta","perennial",218,9.078816,0.559863,0.037919,0.001395
"Setariopsis auriculata","annual",66,8.269035,0.542889,0.066825,0.004608
"Snowdenia petitiana","annual",7,8.870957,0.22061,0.083383,0.043449
"Sorghastrum incompletum","annual",13,8.556626,0.22088,0.061261,0.023396
"Sorghastrum nutans","perennial",439,8.604817,0.594637,0.02838,0.000693
"Sorghastrum secundum","perennial",29,9.023029,0.152552,0.028328,0.010488
"Sorghum almum","no_life_form_on_database",65,8.184022,0.641273,0.07954,0.004679
"Sorghum amplum","annual",9,8.070071,0.641676,0.213892,0.033794
"Sorghum angustum","no_life_form_on_database",18,8.796685,0.377181,0.088902,0.016897
"Sorghum arundinaceum","annual",191,8.61584,0.886108,0.064117,0.001592
"Sorghum bicolor","annual",NA,NA,NA,NA,NA
"Sorghum brachypodum","annual",9,8.666359,0.208106,0.069369,0.033794
"Sorghum bulbosum","annual",11,8.021917,0.242926,0.073245,0.027649
"Sorghum ecarinatum","annual",8,7.985162,0.354469,0.125324,0.038018
"Sorghum exstans","annual",7,8.765612,0.323165,0.122145,0.043449
"Sorghum grande","perennial",8,8.462133,0.29995,0.106048,0.038018
"Sorghum halepense","perennial",71,7.896556,0.784996,0.093162,0.004284
"Sorghum interjectum","perennial",27,8.045936,0.551007,0.106041,0.011265
"Sorghum intrans","no_life_form_on_database",19,8.485029,0.519797,0.11925,0.016007
"Sorghum laxiflorum","annual",67,8.552435,0.551573,0.067385,0.004539
"Sorghum leiocladum","no_life_form_on_database",34,8.308896,0.442269,0.075849,0.008945
"Sorghum macrospermum","no_life_form_on_database",3,7.746676,0.65094,0.37582,0.101381
"Sorghum matarankense","annual",14,8.088972,0.112689,0.030117,0.021724
"Sorghum nitidum","perennial",89,9.37175,0.4619,0.048961,0.003417
"Sorghum plumosum","no_life_form_on_database",152,8.002725,0.688064,0.055809,0.002001
"Sorghum propinquum","perennial",46,9.538065,0.303642,0.04477,0.006612
"Sorghum purpureosericeum","no_life_form_on_database",32,8.2084,0.475974,0.084141,0.009504
"Sorghum stipoideum","no_life_form_on_database",73,8.051901,0.584492,0.06841,0.004166
"Sorghum timorense de","no_life_form_on_database",NA,NA,NA,NA,NA
"Sorghum versicolor","no_life_form_on_database",69,8.137454,0.566673,0.068219,0.004408
"Spartochloa scirpoidea","perennial",26,7.45857,0.288794,0.056637,0.011698
"Spinifex littoreus","perennial",28,9.360258,0.398986,0.075401,0.010862
"Spinifex sericeus","perennial",54,8.723586,0.467701,0.063646,0.005632
"Spodiopogon cotulifer","perennial",48,9.507186,0.281464,0.040626,0.006336
"Spodiopogon sibiricus","perennial",177,8.939497,0.563094,0.042325,0.001718
"Steinchisma decipiens","perennial",86,9.158498,0.335394,0.036166,0.003537
"Steinchisma hians","perennial",1,8.695674,NA,NA,0.304142
"Steinchisma spathellosum","perennial",17,9.24956,0.268707,0.065171,0.017891
"Stenotaphrum dimidiatum","perennial",34,8.959373,0.465424,0.07982,0.008945
"Stenotaphrum micranthum","annual",3,8.74439,0.269622,0.155666,0.101381
"Stenotaphrum secundatum","perennial",119,9.099935,0.483269,0.044301,0.002535
"Stereochlaena cameronii","perennial",43,8.526732,0.382005,0.058255,0.007073
"Streptostachys asperifolia","perennial",70,8.784749,0.417754,0.049931,0.004345
"Thaumastochloa monilifera de","annual",NA,NA,NA,NA,NA
"Thelepogon elegans","annual",43,8.434887,0.403539,0.061539,0.007073
"Themeda arundinacea","perennial",25,9.172862,0.365399,0.07308,0.012166
"Themeda avenacea","perennial",NA,NA,NA,NA,NA
"Themeda triandra","perennial",749,8.116416,0.869416,0.031768,0.000406
"Themeda villosa","perennial",91,9.414036,0.354127,0.037123,0.003342
"Thrasya petrosa","no_life_form_on_database",75,9.355004,0.347277,0.0401,0.004055
"Thrasyopsis juergensii","no_life_form_on_database",NA,NA,NA,NA,NA
"Thrasyopsis repanda","no_life_form_on_database",3,9.400976,0.010997,0.006349,0.101381
"Thuarea involuta","perennial",17,9.572755,0.501553,0.121644,0.017891
"Thyridolepis mitchelliana","perennial",152,7.180553,0.501877,0.040708,0.002001
"Thyridolepis multiculmis","perennial",63,6.762991,0.258072,0.032514,0.004828
"Thysanolaena latifolia","perennial",66,9.590548,0.373016,0.045915,0.004608
"Trachypogon spicatus","perennial",429,8.869707,0.574325,0.027729,0.000709
"Trichanthecium cyanescens","perennial",114,9.426146,0.336948,0.031558,0.002668
"Trichanthecium parvifolium","perennial",169,9.304219,0.4316,0.0332,0.0018
"Tricholaena monachne","annual",80,7.858805,0.894513,0.10001,0.003802
"Tripsacum australe","perennial",21,9.280843,0.33231,0.072516,0.014483
"Tripsacum dactyloides","perennial",248,8.725465,0.492574,0.031278,0.001226
"Tripsacum laxum","perennial",22,8.991466,0.401409,0.085581,0.013825
"Tripsacum maizar","perennial",11,8.969691,0.489317,0.147535,0.027649
"Triscenia ovina","perennial",3,9.059771,0.274005,0.158197,0.101381
"Tristachya avenacea","perennial",25,8.782276,0.355907,0.071181,0.012166
"Tristachya hubbardiana","perennial",9,8.715367,0.156345,0.052115,0.033794
"Tristachya leucothrix","perennial",51,8.512594,0.414315,0.058016,0.005964
"Uranthoecium truncatum","annual",67,7.05585,0.460066,0.056206,0.004539
"Urelytrum digitatum","perennial",21,8.97064,0.340517,0.074307,0.014483
"Urochloa brachyura","annual",50,7.520101,0.6064,0.085758,0.006083
"Urochloa echinolaenoides","annual",3,8.693595,0.215031,0.124148,0.101381
"Urochloa glumaris","perennial",21,9.334207,0.368836,0.080487,0.014483
"Urochloa mosambicensis","no_life_form_on_database",217,8.203022,0.547906,0.037194,0.001402
"Urochloa panicoides","annual",68,8.060456,0.647727,0.078548,0.004473
"Urochloa rudis","annual",NA,NA,NA,NA,NA
"Urochloa setigera","perennial",9,8.878338,0.261518,0.087173,0.033794
"Urochloa trichopus","annual",75,7.81119,0.618474,0.071415,0.004055
"Whiteochloa capillipes","annual",35,8.266119,0.448116,0.075745,0.00869
"Xerochloa barbata","perennial",63,7.550479,0.542765,0.068382,0.004828
"Xerochloa laniflora","annual",46,7.50304,0.46028,0.067865,0.006612
"Yakirra australiensis","no_life_form_on_database",163,7.166028,0.552893,0.043306,0.001866
"Zea diploperennis","perennial",1,8.897409,NA,NA,0.304142
"Zea luxurians","annual",3,9.028593,0.228541,0.131948,0.101381
"Zea mays","annual",36,8.701365,0.414262,0.069044,0.008448
"Zea mexicana","annual",NA,NA,NA,NA,NA
"Zea perennis","perennial",5,8.528454,0.102078,0.045651,0.060828
"Zeugites americanus","perennial",36,9.07269,0.515122,0.085854,0.008448
"Zeugites capillaris","perennial",10,8.641251,0.222773,0.070447,0.030414
"Zeugites hackelii","perennial",2,8.601476,0.158775,0.112271,0.152071
"Zeugites latifolius","perennial",9,8.427674,0.275978,0.091993,0.033794
"Zeugites munroanus","annual",7,9.350326,0.277643,0.104939,0.043449
"Zeugites pittieri","perennial",8,9.455694,0.353381,0.124939,0.038018
"Zeugites sagittatus","perennial",NA,NA,NA,NA,NA
"Zeugites smilacifolius","perennial",14,8.649748,0.178094,0.047598,0.021724
"Zygochloa paradoxa","perennial",83,6.595755,0.430804,0.047287,0.003664
