"species","life_form"
"Symplocos bicolor L.O.Williams","no_life_form_on_database"
"Symplocos povedae F.Almeda","perennial"
"Symplocos hayesii C.T.White & W.D.Francis","perennial"
"Symplocos martinicensis Jacq.","perennial"
"Symplocos pubescens Klotzsch ex Benth.","perennial"
"Symplocos platyphylla (Pohl) Benth. Benth. (Pohl)","perennial"
"Symplocos uniflora Bedd.","perennial"
"Symplocos nitens (Pohl) Benth. Benth. (Pohl)","perennial"
"Symplocos latifolia Krug & Urb.","perennial"
"Symplocos cubensis Griseb.","perennial"
"Symplocos berteroi (A.DC.) Miers Miers (A.DC.)","no_life_form_on_database"
"Symplocos sulcinervia B.Ståhl","perennial"
"Symplocos lutescens Brand","perennial"
"Symplocos coriacea A.DC.","perennial"
"Symplocos quitensis Brand","perennial"
"Symplocos nana Brand","perennial"
"Symplocos reflexa A.DC.","perennial"
"Symplocos falcata Brand","perennial"
"Symplocos nitidiflora Brand","perennial"
"Symplocos tenuifolia Brand","perennial"
"Symplocos glandulosomarginata Hoehne","perennial"
"Symplocos corymboclados Brand","perennial"
"Symplocos organensis Brand","perennial"
"Symplocos microstyla Aranha, P.W.Fritsch & Almeda","perennial"
"Symplocos candelabra Aranha, P.W.Fritsch & Almeda","no_life_form_on_database"
"Symplocos fuliginosa B.Ståhl","perennial"
"Symplocos fuscata B.Ståhl","perennial"
"Symplocos venulosa Cuatrec.","perennial"
"Symplocos verrucisurcula B.Ståhl","perennial"
"Symplocos speciosa Hemsl.","perennial"
"Symplocos pycnantha Hemsl.","perennial"
"Symplocos breedlovei Lundell","perennial"
"Symplocos coccinea Humb. & Bonpl.","perennial"
"Symplocos citrea Lex.","perennial"
"Symplocos austromexicana F.Almeda","perennial"
"Symplocos hintonii Lundell","perennial"
"Symplocos serrulata Humb. & Bonpl.","perennial"
"Symplocos austin-smithii Standl.","perennial"
"Symplocos brenesii Standl.","no_life_form_on_database"
"Symplocos vatteri Standl. & Steyerm.","perennial"
"Symplocos matudae Lundell","no_life_form_on_database"
"Symplocos tacanensis Lundell","perennial"
"Symplocos hartwegii A.DC.","perennial"
"Symplocos paucistaminea F.Muell. & F.M.Bailey","perennial"
"Symplocos xylopyrena C.Y.Wu & Y.F.Wu","no_life_form_on_database"
"Symplocos anomala Brand","perennial"
"Symplocos ernestii Dunn","no_life_form_on_database"
"Symplocos tetragona Chen ex Y.F.Wu","perennial"
"Symplocos boninensis Rehder & E.H.Wilson","perennial"
"Symplocos kawakamii Hayata","perennial"
"Symplocos pergracilis (Nakai) T.Yamaz. T.Yamaz. (Nakai)","perennial"
"Symplocos shilanensis Y.C.Liu & F.Y.Lu","perennial"
"Symplocos nakaharae (Hayata) Masam. Masam. (Hayata)","perennial"
"Symplocos tanakae Matsum.","perennial"
"Symplocos kuroki Nagam.","no_life_form_on_database"
"Symplocos setchuensis Brand","perennial"
"Symplocos crassifolia Benth.","no_life_form_on_database"
"Symplocos migoi Nagam.","perennial"
"Symplocos caudata Wall.","perennial"
"Symplocos phyllocalyx C.B.Clarke","no_life_form_on_database"
"Symplocos dryophila C.B.Clarke","perennial"
"Symplocos tricoccata Noot.","perennial"
"Symplocos ophirensis C.B.Clarke","perennial"
"Symplocos odoratissima (Blume) Choisy Choisy (Blume)","perennial"
"Symplocos arborea (Vieill.) Brongn. & Gris Brongn. & Gris (Vieill.)","perennial"
"Symplocos tortuosa Vieill. ex Guillaumin","no_life_form_on_database"
"Symplocos caerulescens (Vieill.) Brongn. & Gris Brongn. & Gris (Vieill.)","perennial"
"Symplocos munda S.Moore","no_life_form_on_database"
"Symplocos harroldii Jessup","perennial"
"Symplocos stawellii F.Muell.","perennial"
"Symplocos baeuerlenii R.T.Baker","perennial"
"Symplocos yunnanensis Brand","no_life_form_on_database"
"Symplocos theophrastifolia Siebold & Zucc.","perennial"
"Symplocos cochinchinensis (Lour.) Moore Moore (Lour.)","perennial"
"Symplocos dolichotricha Merr.","perennial"
"Symplocos formosana Brand","no_life_form_on_database"
"Symplocos lancifolia Siebold & Zucc.","perennial"
"Symplocos mollifolia Dunn","no_life_form_on_database"
"Symplocos okinawensis Matsum.","no_life_form_on_database"
"Symplocos acuminata Miq.","perennial"
"Symplocos prunifolia Siebold & Zucc.","no_life_form_on_database"
"Symplocos persistens Huang & Y.F.Wu","no_life_form_on_database"
"Symplocos macrophylla Pancher ex Guillaumin","perennial"
"Symplocos pyrifolia Wall.","perennial"
"Symplocos viridissima Brand","perennial"
"Symplocos ovatilobata Noot.","perennial"
"Symplocos groffii Merr.","perennial"
"Symplocos heishanensis Hayata","perennial"
"Symplocos urceolaris Hance","no_life_form_on_database"
"Symplocos myrtacea Siebold & Zucc.","perennial"
"Symplocos sumuntia Buch.-Ham.","perennial"
"Symplocos liukiuensis Matsum.","perennial"
"Symplocos nokoensis (Hayata) Kaneh. Kaneh. (Hayata)","perennial"
"Symplocos celastrifolia Griff. ex C.B.Clarke","perennial"
"Symplocos botryantha Franch.","no_life_form_on_database"
"Symplocos modesta Brand","no_life_form_on_database"
"Symplocos pseudobarberina Gontsch.","perennial"
"Symplocos costata (Blume) Choisy Choisy (Blume)","perennial"
"Symplocos ferruginea Roxb.","perennial"
"Symplocos racemosa Roxb.","perennial"
"Symplocos pilosa Rehder","perennial"
"Symplocos fasciculata Roxb. ex A.DC.","perennial"
"Symplocos adinandrifolia Hayata","no_life_form_on_database"
"Symplocos buxifolia Stapf","perennial"
"Symplocos laeteviridis Stapf","perennial"
"Symplocos zizyphoides Stapf","perennial"
"Symplocos deflexa Stapf","perennial"
"Symplocos johniana Stapf","perennial"
"Symplocos ampulliformis C.T.White","perennial"
"Symplocos morrisonicola Hayata","no_life_form_on_database"
"Symplocos stellaris Brand","perennial"
"Symplocos hookeri C.B.Clarke","perennial"
"Symplocos glauca (Thunb.) Koidz. Koidz. (Thunb.)","perennial"
"Symplocos spectabilis Brand","perennial"
"Symplocos grandis Hand.-Mazz.","no_life_form_on_database"
"Symplocos poilanei Guillaumin","perennial"
"Symplocos austrosinensis Hand.-Mazz.","perennial"
"Symplocos adenopus Hance","perennial"
"Symplocos congesta Benth.","no_life_form_on_database"
"Symplocos ramosissima Wall. ex G.Don","perennial"
"Symplocos glomerata King ex C.B.Clarke","perennial"
"Symplocos glandulifera Brand","perennial"
"Symplocos euryoides Hand.-Mazz.","perennial"
"Symplocos adenophylla Wall.","perennial"
"Symplocos sonoharae Koidz.","perennial"
"Galax urceolata (Poir.) Brummitt Brummitt (Poir.)","perennial"
"Berneuxia thibetica Decne.","perennial"
"Diapensia obovata (F.Schmidt) Nakai Nakai (F.Schmidt)","perennial"
"Diapensia purpurea Diels","perennial"
"Diapensia himalaica Hook.fil. & Thomson","perennial"
"Diapensia lapponica L.","perennial"
"Schizocodon ilicifolius Maxim.","perennial"
"Schizocodon soldanelloides Siebold & Zucc.","perennial"
"Shortia exappendiculata Hayata","no_life_form_on_database"
"Shortia galacifolia Torr. & A.Gray","perennial"
"Shortia uniflora (Maxim.) Maxim. Maxim. (Maxim.)","perennial"
"Pyxidanthera barbulata Michx.","perennial"
"Styrax odoratissimus Champ. ex Benth.","perennial"
"Styrax wilsonii Rehder","perennial"
"Styrax calvescens Perkins","no_life_form_on_database"
"Styrax dasyanthus Perkins","no_life_form_on_database"
"Styrax confusus Hemsl.","perennial"
"Styrax perkinsiae Rehder","no_life_form_on_database"
"Styrax tonkinensis (Pierre) Craib Craib (Pierre)","perennial"
"Styrax japonicus Siebold & Zucc.","perennial"
"Styrax formosanus Matsum.","perennial"
"Styrax jaliscana S.Watson","no_life_form_on_database"
"Styrax grandifolium Aiton","perennial"
"Styrax americanus Lam.","perennial"
"Styrax glabrescens Benth.","perennial"
"Styrax shiraiana Makino","perennial"
"Styrax hemsleyanus Diels","perennial"
"Styrax agrestis (Lour.) G.Don G.Don (Lour.)","perennial"
"Styrax serrulatus Roxb.","perennial"
"Styrax faberi Perkins","perennial"
"Styrax obassia Siebold & Zucc.","perennial"
"Styrax suberifolius Hook. & Arn.","perennial"
"Styrax chinensis Hu & S.Ye Liang","perennial"
"Styrax benzoin Dryand.","perennial"
"Styrax argenteus C.Presl","perennial"
"Styrax lanceolatus P.W.Fritsch","no_life_form_on_database"
"Styrax ochraceus Urb.","perennial"
"Styrax radians P.W.Fritsch","perennial"
"Styrax martii Seub.","perennial"
"Styrax latifolius Pohl","perennial"
"Styrax leprosus Hook. & Arn.","perennial"
"Styrax portoricensis Krug & Urb.","perennial"
"Styrax obtusifolius Griseb.","perennial"
"Styrax sieberi Perkins","perennial"
"Styrax ferrugineus Nees & Mart.","perennial"
"Styrax camporum Pohl","perennial"
"Styrax cordatus (Ruiz & Pav.) A.DC. A.DC. (Ruiz & Pav.)","no_life_form_on_database"
"Styrax tomentosus Humb. & Bonpl.","no_life_form_on_database"
"Styrax pentlandianus Remy","perennial"
"Styrax pohlii A.DC.","perennial"
"Styrax glabrum Cav.","no_life_form_on_database"
"Styrax gentryi P.W.Fritsch","no_life_form_on_database"
"Styrax ramirezii Greenm.","no_life_form_on_database"
"Styrax warscewiczii Perkins","perennial"
"Styrax foveolaria Perkins","no_life_form_on_database"
"Styrax vilcabambae (D.R.Simpson) B.Walln. B.Walln. (D.R.Simpson)","perennial"
"Styrax pedicellatus (Perkins) B.Walln. B.Walln. (Perkins)","perennial"
"Styrax maninul B.Walln.","perennial"
"Styrax aureus Mart.","perennial"
"Styrax redivivus (Torr.) Wheeler Wheeler (Torr.)","perennial"
"Styrax platanifolius Engelm. ex Torr.","perennial"
"Styrax officinalis L.","perennial"
"Styrax pallidus A.DC.","perennial"
"Huodendron tibeticum (J.Anthony) Rehder Rehder (J.Anthony)","perennial"
"Huodendron biaristatum (W.W.Sm.) Rehder Rehder (W.W.Sm.)","perennial"
"Alniphyllum pterospermum Matsum.","perennial"
"Alniphyllum fortunei (Hemsl.) Makino Makino (Hemsl.)","perennial"
"Bruinsmia styracoides Boerl. & Koord.","perennial"
"Pterostyrax hispidus Siebold & Zucc.","perennial"
"Halesia tetraptera J.Ellis","no_life_form_on_database"
"Halesia carolina L.","perennial"
"Halesia diptera J.Ellis","perennial"
"Halesia macgregorii Chun","no_life_form_on_database"
"Rehderodendron kwangtungense Chun","perennial"
"Rehderodendron macrocarpum Hu","perennial"
"Pterostyrax psilophyllus Diels ex Perkins","perennial"
"Pterostyrax corymbosus Siebold & Zucc.","perennial"
"Changiostyrax dolichocarpus (C.J.Qi) C.T.Chen C.T.Chen (C.J.Qi)","perennial"
"Sinojackia oblongicarpa C.T.Chen & T.R.Cao","no_life_form_on_database"
"Sinojackia xylocarpa Hu","perennial"
"Sinojackia rehderiana Hu","perennial"
"Sinojackia sarcocarpa L.Q.Luo","perennial"
"Sinojackia huangmeiensis J.W.Ge & X.H.Yao","no_life_form_on_database"
"Sinojackia microcarpa Tao Chen & G.Y.Li","no_life_form_on_database"
"Melliodendron xylocarpum Hand.-Mazz.","perennial"
"Purdiaea nutans Planch.","perennial"
"Purdiaea stenopetala Griseb.","no_life_form_on_database"
"Clethra ferruginea Ruiz & Pav.","perennial"
"Clethra alnifolia L.","perennial"
"Clethra arborea Aiton","perennial"
"Clethra acuminata Michx.","perennial"
"Clethra barbinervis Siebold & Zucc.","perennial"
"Clethra delavayi Franch.","perennial"
"Clethra canescens Reinw. ex Blume","perennial"
"Clethra pachyphylla Merr.","perennial"
"Clethra arfakana Sleumer","perennial"
"Clethra vicentina Standl.","perennial"
"Clethra mexicana DC.","perennial"
"Clethra hartwegii Britton","perennial"
"Clethra fimbriata Kunth","perennial"
"Clethra ovalifolia Turcz.","perennial"
"Clethra cubensis A.Rich.","perennial"
"Clethra revoluta Ruiz & Pav.","perennial"
"Clethra peruviana Szyszyl.","perennial"
"Clethra castaneifolia Meisn.","perennial"
"Clethra scabra Pers.","perennial"
"Sarcodes sanguinea Torr.","no_life_form_on_database"
"Pterospora andromedea Nutt.","perennial"
"Pleuricospora fimbriolata A.Gray","perennial"
"Monotropastrum humile (D.Don) H.Hara H.Hara (D.Don)","perennial"
"Cheilotheca macrocarpa (Andres) Y.L.Chou Y.L.Chou (Andres)","no_life_form_on_database"
"Monotropa uniflora L.","perennial"
"Pityopus californica (Eastw.) H.F.Copel. H.F.Copel. (Eastw.)","no_life_form_on_database"
"Monotropa hypopitys L.","perennial"
"Hemitomes congestum Gray","perennial"
"Allotropa virgata Torr. & A.Gray","perennial"
"Monotropsis odorata Schwein. ex Elliott","perennial"
"Monotropsis reynoldsiae (A.Gray) A.Heller A.Heller (A.Gray)","no_life_form_on_database"
"Arbutus menziesii Pursh","perennial"
"Arbutus xalapensis Kunth","perennial"
"Arbutus arizonica (A.Gray) Sarg. Sarg. (A.Gray)","perennial"
"Arbutus occidentalis Mc Vaugh & Rosatti","perennial"
"Arbutus peninsularis Rose & Goldman","no_life_form_on_database"
"Arbutus canariensis Duhamel","perennial"
"Arbutus unedo L.","perennial"
"Arbutus andrachne L.","perennial"
"Xylococcus bicolor Nutt.","perennial"
"Comarostaphylis diversifolia (Parry) Greene Greene (Parry)","perennial"
"Comarostaphylis arbutoides Lindl.","perennial"
"Comarostaphylis discolor (Hook.) Diggs Diggs (Hook.)","perennial"
"Arctostaphylos nummularia A.Gray","perennial"
"Arctostaphylos patula Greene","perennial"
"Arctostaphylos sensitiva Jeps.","perennial"
"Arctostaphylos myrtifolia Parry","perennial"
"Arctostaphylos hispidula Howell","perennial"
"Arctostaphylos mendocinoensis P.V.Wells","no_life_form_on_database"
"Arctostaphylos stanfordiana Parry","perennial"
"Arctostaphylos densiflora M.S.Baker","perennial"
"Arctostaphylos ohloneana M.C.Vasey & V.T.Parker","perennial"
"Arctostaphylos mewukka Merriam","perennial"
"Arctostaphylos bowermaniae Roof","no_life_form_on_database"
"Arctostaphylos rudis Jeps. & Wiesl.","perennial"
"Arctostaphylos glandulosa Eastw.","perennial"
"Arctostaphylos pilosula Jeps. & Wiesl.","perennial"
"Arctostaphylos osoensis P.V.Wells","perennial"
"Arctostaphylos pajaroensis (J.E.Adams ex Mc Minn) J.E.Adams J.E.Adams (J.E.Adams ex Mc Minn)","perennial"
"Arctostaphylos regismontana Eastw.","perennial"
"Arctostaphylos virgata Eastw.","perennial"
"Arctostaphylos glutinosa Schreib.","perennial"
"Arctostaphylos imbricata Eastw.","perennial"
"Arctostaphylos silvicola Jeps. & Wiesl.","perennial"
"Arctostaphylos purissima P.V.Wells","perennial"
"Arctostaphylos catalinae P.V.Wells","perennial"
"Arctostaphylos montereyensis Hoover","perennial"
"Arctostaphylos cruzensis Roof","perennial"
"Arctostaphylos columbiana Piper","perennial"
"Arctostaphylos wellsii W.Knight","perennial"
"Arctostaphylos rainbowensis J.E.Keeley & Massihi","perennial"
"Arctostaphylos franciscana Eastw.","perennial"
"Arctostaphylos pungens Kunth","perennial"
"Arctostaphylos hookeri G.Don","perennial"
"Arctostaphylos manzanita Parry","perennial"
"Arctostaphylos obispoensis Eastw.","perennial"
"Arctostaphylos glauca Lindl.","perennial"
"Arctostaphylos luciana P.V.Wells","perennial"
"Arctostaphylos bakeri Eastw.","perennial"
"Arctostaphylos insularis Greene & Parry","perennial"
"Arctostaphylos andersonii A.Gray","perennial"
"Arctostaphylos confertiflora Eastw.","perennial"
"Arctostaphylos hooveri P.V.Wells","perennial"
"Arctostaphylos montana Eastw.","perennial"
"Arctostaphylos canescens Eastw.","perennial"
"Arctostaphylos morroensis Wiesl. & Schreib.","perennial"
"Arctostaphylos montaraensis Roof","perennial"
"Arctostaphylos gabilanensis V.T.Parker & M.C.Vasey","perennial"
"Arctostaphylos ×media Greene","perennial"
"Arctostaphylos auriculata Eastw.","perennial"
"Arctostaphylos pallida Eastw.","perennial"
"Arctostaphylos otayensis Wiesl. & Schreib.","perennial"
"Arctostaphylos australis Eastw.","perennial"
"Arctostaphylos pringlei Parry","perennial"
"Arctostaphylos nevadensis A.Gray","perennial"
"Arctostaphylos klamathensis S.W.Edwards, Keeler-Wolf & W.Knight","perennial"
"Arctostaphylos viscida Parry","perennial"
"Arctostaphylos malloryi (W.Knight & Gankin) P.V.Wells P.V.Wells (W.Knight & Gankin)","perennial"
"Arctostaphylos nissenana Merriam","perennial"
"Arctostaphylos edmundsii Howell","perennial"
"Arctostaphylos pumila Nutt.","perennial"
"Arctostaphylos uva-ursi (L.) Spreng. Spreng. (L.)","perennial"
"Arctostaphylos tomentosa (Pursh) Lindl. Lindl. (Pursh)","perennial"
"Arctostaphylos crustacea Eastw.","perennial"
"Arctostaphylos pacifica Roof","perennial"
"Arctous alpina (L.) Nied. Nied. (L.)","perennial"
"Arctous erythrocarpa Small","no_life_form_on_database"
"Arctous rubra (Rehder & E.H.Wilson) Nakai Nakai (Rehder & E.H.Wilson)","perennial"
"Prionotes cerinthoides (Labill.) R.Br. R.Br. (Labill.)","perennial"
"Lebetanthus myrsinites (Lam.) Dusén Dusén (Lam.)","perennial"
"Archeria hirtella (Hook.fil.) Hook.fil. Hook.fil. (Hook.fil.)","no_life_form_on_database"
"Archeria comberi Melville","no_life_form_on_database"
"Sphenotoma gracilis (R.Br.) Sweet, 1828 Sweet, 1828 (R.Br.)","no_life_form_on_database"
"Sphenotoma drummondii (Benth.) F.Muell. F.Muell. (Benth.)","no_life_form_on_database"
"Sphenotoma dracophylloides Sond.","no_life_form_on_database"
"Sphenotoma capitatum (R.Br.) Lindl. Lindl. (R.Br.)","no_life_form_on_database"
"Dracophyllum sayeri F.Muell.","perennial"
"Dracophyllum fiordense W.R.B.Oliv.","perennial"
"Dracophyllum traversii Hook.fil.","perennial"
"Dracophyllum menziesii Hook.fil.","perennial"
"Dracophyllum townsonii Cheeseman","perennial"
"Dracophyllum latifolium A.Cunn.","perennial"
"Dracophyllum strictum Hook.fil.","perennial"
"Dracophyllum longifolium Sweet, 1826","perennial"
"Dracophyllum muscoides Hook.fil.","perennial"
"Dracophyllum pronum W.R.B.Oliv.","perennial"
"Dracophyllum rosmarinifolium Hook.fil.","perennial"
"Dracophyllum densum W.R.B.Oliv.","perennial"
"Dracophyllum filifolium Hook.fil.","perennial"
"Dracophyllum trimorphum W.R.B.Oliv.","perennial"
"Dracophyllum ophioliticum S.Venter","perennial"
"Dracophyllum lessonianum A.Rich.","perennial"
"Dracophyllum kirkii Berggr.","perennial"
"Dracophyllum patens W.R.B.Oliv.","perennial"
"Dracophyllum acerosum Berggr.","perennial"
"Dracophyllum adamsii Petrie","perennial"
"Dracophyllum arboreum Cockayne","perennial"
"Dracophyllum scoparium Hook.fil.","perennial"
"Dracophyllum macranthum E.A.Br. & N.Streiber","perennial"
"Dracophyllum secundum R.Br.","perennial"
"Dracophyllum oceanicum E.A.Br. & N.Streiber","perennial"
"Richea milliganii (Hook.fil.) F.Muell. F.Muell. (Hook.fil.)","no_life_form_on_database"
"Richea procera (F.Muell.) F.Muell. F.Muell. (F.Muell.)","no_life_form_on_database"
"Richea sprengelioides (R.Br.) F.Muell. F.Muell. (R.Br.)","no_life_form_on_database"
"Richea acerosa (Lindl.) F.Muell. F.Muell. (Lindl.)","no_life_form_on_database"
"Dracophyllum verticillatum Labill.","perennial"
"Dracophyllum involucratum Brongn. & Gris","perennial"
"Dracophyllum thiebautii Brongn. & Gris","no_life_form_on_database"
"Dracophyllum ouaiemense Virot","perennial"
"Dracophyllum alticola Däniker","perennial"
"Dracophyllum cosmelioides W.R.B.Oliv.","perennial"
"Dracophyllum ramosum Pancher ex Brongn. & Gris","perennial"
"Dracophyllum mackeeanum S.Venter","perennial"
"Dracophyllum balansae Virot","perennial"
"Dracophyllum fitzgeraldii F.Muell.","perennial"
"Richea gunnii Hook.fil.","no_life_form_on_database"
"Richea victoriana Menadue","no_life_form_on_database"
"Richea pandanifolia Hook.fil.","no_life_form_on_database"
"Richea alpina Menadue","no_life_form_on_database"
"Richea continentis B.L.Burtt","no_life_form_on_database"
"Richea scoparia Hook.fil.","no_life_form_on_database"
"Dracophyllum minimum F.Muell.","perennial"
"Dracophyllum milliganii Hook.","perennial"
"Cosmelia rubra R.Br.","no_life_form_on_database"
"Sprengelia incarnata Sm.","perennial"
"Andersonia sprengelioides R.Br.","perennial"
"Lysinema ciliatum R.Br.","perennial"
"Woollsia pungens (Cav.) F.Muell. F.Muell. (Cav.)","no_life_form_on_database"
"Epacris lanuginosa Labill.","perennial"
"Epacris impressa Labill.","perennial"
"Budawangia gnidioides (Summerh.) I.Telford I.Telford (Summerh.)","no_life_form_on_database"
"Rupicola sprengelioides Maiden","no_life_form_on_database"
"Planocarpa petiolaris (DC.) C.M.Weiller C.M.Weiller (DC.)","no_life_form_on_database"
"Planocarpa nitida (Jarman) C.M.Weiller C.M.Weiller (Jarman)","no_life_form_on_database"
"Trochocarpa gunnii (Hook.fil.) Benth. Benth. (Hook.fil.)","no_life_form_on_database"
"Trochocarpa bellendenkerensis Domin","no_life_form_on_database"
"Acrotriche ramiflora R.Br.","perennial"
"Trochocarpa laurina (Rudge) R.Br. R.Br. (Rudge)","perennial"
"Acrotriche serrulata (Labill.) R.Br. R.Br. (Labill.)","perennial"
"Acrotriche rigida Paterson","perennial"
"Monotoca leucantha Pritz.","no_life_form_on_database"
"Leucopogon xerampelinus de Lange, Heenan & M.I.Dawson","no_life_form_on_database"
"Leucopogon parviflorus (Andrews) Lindl. Lindl. (Andrews)","perennial"
"Acrotriche lancifolia Hislop","perennial"
"Leucopogon microphyllus (Cav.) R.Br. R.Br. (Cav.)","no_life_form_on_database"
"Leucopogon virgatus (Labill.) R.Br. R.Br. (Labill.)","no_life_form_on_database"
"Leucopogon lanceolatus Sieber ex DC.","no_life_form_on_database"
"Leucopogon margarodes R.Br.","no_life_form_on_database"
"Leucopogon apiculatus Sond.","no_life_form_on_database"
"Leucopogon gilbertii Stschegl.","no_life_form_on_database"
"Leucopogon gibbosus Stschegl.","no_life_form_on_database"
"Leucopogon distans R.Br.","no_life_form_on_database"
"Leucopogon australis Sieber ex DC.","no_life_form_on_database"
"Leucopogon fasciculatum (G.Forst.) A.Rich. A.Rich. (G.Forst.)","no_life_form_on_database"
"Leucopogon malayanus Jack","no_life_form_on_database"
"Leucopogon cordatus Sond.","no_life_form_on_database"
"Trochocarpa dekockii (J.J.Sm.) H.J.Lam H.J.Lam (J.J.Sm.)","perennial"
"Leucopogon bossiaea F.Muell.","no_life_form_on_database"
"Leucopogon extremus Hislop & Puente-Lel.","no_life_form_on_database"
"Leucopogon amplexicaulis (Rudge) R.Br. R.Br. (Rudge)","no_life_form_on_database"
"Leucopogon elegans Sond.","no_life_form_on_database"
"Leucopogon denticulatus W.Fitzg.","no_life_form_on_database"
"Leucopogon opponens F.Muell.","no_life_form_on_database"
"Leucopogon capitellatus DC.","perennial"
"Leucopogon carinatus R.Br.","no_life_form_on_database"
"Leucopogon assimilis Benth.","no_life_form_on_database"
"Leucopogon glabellus R.Br.","no_life_form_on_database"
"Leucopogon alternifolius R.Br.","no_life_form_on_database"
"Leucopogon plumuliflorus F.Muell.","no_life_form_on_database"
"Leucopogon revolutus R.Br.","no_life_form_on_database"
"Astroloma pinifolium (R.Br.) Benth. Benth. (R.Br.)","no_life_form_on_database"
"Astroloma conostephioides (Sond.) F.Muell. F.Muell. (Sond.)","no_life_form_on_database"
"Conostephium minus Lindl.","no_life_form_on_database"
"Conostephium preissii Sond.","no_life_form_on_database"
"Conostephium pendulum Benth.","no_life_form_on_database"
"Melichrus erubescens A.Cunn. ex DC.","no_life_form_on_database"
"Melichrus urceolatus R.Br.","no_life_form_on_database"
"Monotoca aristata A.R.Chapm.","no_life_form_on_database"
"Melichrus procumbens (Cav.) Druce Druce (Cav.)","no_life_form_on_database"
"Astroloma baxteri A.Cunn. ex DC.","no_life_form_on_database"
"Brachyloma daphnoides (Sm.) Benth. Benth. (Sm.)","perennial"
"Brachyloma saxicola J.T.Hunter","perennial"
"Brachyloma scortechinii F.Muell.","perennial"
"Brachyloma delbi Cranfield","perennial"
"Brachyloma nguba Cranfield","perennial"
"Brachyloma depressum (F.Muell.) Benth. Benth. (F.Muell.)","perennial"
"Brachyloma concolor F.Muell.","no_life_form_on_database"
"Brachyloma ericoides (Schltdl.) Sond. Sond. (Schltdl.)","perennial"
"Brachyloma mogin Cranfield","perennial"
"Brachyloma preissii Sond.","perennial"
"Styphelia cymbulae (Labill.) Spreng. Spreng. (Labill.)","perennial"
"Monotoca empetrifolia R.Br.","no_life_form_on_database"
"Montitega dealbata (R.Br.) C.M.Weiller C.M.Weiller (R.Br.)","no_life_form_on_database"
"Monotoca rotundifolia J.H.Willis","no_life_form_on_database"
"Monotoca linifolia (Rodway) W.M.Curtis W.M.Curtis (Rodway)","no_life_form_on_database"
"Monotoca elliptica (Sm.) R.Br. R.Br. (Sm.)","no_life_form_on_database"
"Monotoca scoparia (Sm.) R.Br. R.Br. (Sm.)","no_life_form_on_database"
"Monotoca ledifolia A.Cunn. ex DC.","no_life_form_on_database"
"Androstoma empetrifolia Hook.fil.","perennial"
"Acrotriche aggregata R.Br.","perennial"
"Androstoma verticillata (Hook.fil.) Quinn Quinn (Hook.fil.)","perennial"
"Leptecophylla abietina (Labill.) C.M.Weiller C.M.Weiller (Labill.)","no_life_form_on_database"
"Leptecophylla tameiameiae (Cham. & Schltdl.) C.M.Weiller C.M.Weiller (Cham. & Schltdl.)","perennial"
"Leptecophylla divaricata (Hook.fil.) C.M.Weiller C.M.Weiller (Hook.fil.)","no_life_form_on_database"
"Leptecophylla robusta (Hook.fil.) C.M.Weiller C.M.Weiller (Hook.fil.)","no_life_form_on_database"
"Leptecophylla juniperina (J.R.Forst. & G.Forst.) C.M.Weiller C.M.Weiller (J.R.Forst. & G.Forst.)","no_life_form_on_database"
"Styphelia tameiameiae (Cham.) F.Muell. F.Muell. (Cham.)","no_life_form_on_database"
"Leptecophylla pendulosa (Jarman) C.M.Weiller C.M.Weiller (Jarman)","no_life_form_on_database"
"Acrothamnus suaveolens (Hook.fil.) Quinn Quinn (Hook.fil.)","perennial"
"Acrothamnus hookeri (Sond.) Quinn Quinn (Sond.)","perennial"
"Acrothamnus colensoi (Hook.fil.) Quinn Quinn (Hook.fil.)","perennial"
"Acrothamnus maccraei (F.Muell.) Quinn Quinn (F.Muell.)","perennial"
"Agiortia pedicellata (C.T.White) Quinn Quinn (C.T.White)","perennial"
"Agiortia cicatricata (J.M.Powell) Quinn Quinn (J.M.Powell)","perennial"
"Lissanthe rubicunda (F.Muell.) J.M.Powell, Crayn & E.A.Br. J.M.Powell, Crayn & E.A.Br. (F.Muell.)","no_life_form_on_database"
"Acrothamnus montanus (R.Br.) Quinn Quinn (R.Br.)","perennial"
"Leucopogon rubicundus F.Muell.","no_life_form_on_database"
"Lissanthe sapida R.Br.","no_life_form_on_database"
"Lissanthe strigosa Sieber ex DC.","no_life_form_on_database"
"Lissanthe brevistyla A.R.Bean","no_life_form_on_database"
"Lissanthe pleurandroides (F.Muell.) Crayn & Hislop Crayn & Hislop (F.Muell.)","no_life_form_on_database"
"Monotoca submutica (Benth.) Jarman Jarman (Benth.)","no_life_form_on_database"
"Leucopogon pluriloculatus F.Muell.","no_life_form_on_database"
"Leucopogon crassiflorus F.Muell.","no_life_form_on_database"
"Leucopogon ericoides (Sm.) R.Br. R.Br. (Sm.)","no_life_form_on_database"
"Leucopogon muticus R.Br.","no_life_form_on_database"
"Leucopogon leptospermoides R.Br.","no_life_form_on_database"
"Leucopogon melaleucoides A.Cunn. ex DC.","no_life_form_on_database"
"Leucopogon ruscifolius R.Br.","no_life_form_on_database"
"Leucopogon yorkensis Pedley","no_life_form_on_database"
"Leucopogon marginatus W.Fitzg.","no_life_form_on_database"
"Planocarpa sulcata (Mihaich) C.M.Weiller C.M.Weiller (Mihaich)","no_life_form_on_database"
